Município;UF;Cdufmun;DATA;Escala de cor;Número de registros;População;Índice de isolamento
Lins;SP;3527108;27/03/2020;>50-60%;1;78013;50%
Lorena;SP;3527207;27/03/2020;>60-70%;1;88706;63%
Mairiporã;SP;3528502;27/03/2020;>60-70%;1;100179;62%
Marília;SP;3529005;27/03/2020;>40-50%;1;238882;48%
Matão;SP;3529302;27/03/2020;>50-60%;1;83170;50%
Mogi Guaçu;SP;3530706;27/03/2020;>50-60%;1;151888;54%
Mogi Mirim;SP;3530805;27/03/2020;>50-60%;1;93189;56%
Ourinhos;SP;3534708;27/03/2020;>40-50%;1;113542;49%
Paulínia;SP;3536505;27/03/2020;>50-60%;1;109424;55%
Pindamonhangaba;SP;3538006;27/03/2020;>50-60%;1;168328;59%
Pirassununga;SP;3539301;27/03/2020;>50-60%;1;76409;58%
Poá;SP;3539806;27/03/2020;>50-60%;1;117452;58%
Praia Grande;SP;3541000;27/03/2020;>50-60%;1;325073;52%
Presidente Prudente;SP;3541406;27/03/2020;>40-50%;1;228743;45%
Ribeirão Pires;SP;3543303;27/03/2020;>60-70%;1;123393;61%
Rio Claro;SP;3543907;27/03/2020;>50-60%;1;206424;51%
Salto;SP;3545209;27/03/2020;>50-60%;1;118663;52%
Santa Bárbara d'Oeste;SP;3545803;27/03/2020;>40-50%;1;193475;50%
Santana de Parnaíba;SP;3547304;27/03/2020;>50-60%;1;139447;58%
São Caetano do Sul;SP;3548807;27/03/2020;>50-60%;1;161127;54%
São Carlos;SP;3548906;27/03/2020;>50-60%;1;251983;55%
São João da Boa Vista;SP;3549102;27/03/2020;>50-60%;1;91211;59%
São Roque;SP;3550605;27/03/2020;>50-60%;1;91016;58%
São Sebastião;SP;3550704;27/03/2020;>60-70%;1;88980;69%
São Vicente;SP;3551009;27/03/2020;>50-60%;1;365798;57%
Sertãozinho;SP;3551702;27/03/2020;>50-60%;1;125815;54%
Sumaré;SP;3552403;27/03/2020;>40-50%;1;282441;50%
Suzano;SP;3552502;27/03/2020;>50-60%;1;297637;55%
Taboão da Serra;SP;3552809;27/03/2020;>50-60%;1;289664;52%
Tatuí;SP;3554003;27/03/2020;>50-60%;1;121766;52%
Taubaté;SP;3554102;27/03/2020;>50-60%;1;314924;55%
Ubatuba;SP;3555406;27/03/2020;>60-70%;1;90799;66%
Valinhos;SP;3556206;27/03/2020;>50-60%;1;129193;56%
Várzea Paulista;SP;3556503;27/03/2020;>40-50%;1;121838;49%
Vinhedo;SP;3556701;27/03/2020;>50-60%;1;78728;56%
Votorantim;SP;3557006;27/03/2020;>50-60%;1;122480;54%
Votuporanga;SP;3557105;27/03/2020;>50-60%;1;94547;56%
