"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"RS","SANTO AUGUSTO",13885,"cidade",-53.777605,-27.852577,"43",0.739,75.42,0.57,96.66,866.86,467.775,29.6830741275186
"RS","SANTO CRISTO",14257,"cidade",-54.661963,-27.826259,"43",0.738,74.2,0.44,96.5,832.4,367.202,38.8260412524986
"RS","SANTO EXPEDITO DO SUL",2324,"cidade",-51.643352,-27.907439,"43",0.732,76.15,0.43,94.03,547.94,125.595,18.503921334448
"RS","SÃO BORJA",60282,"cidade",-56.003603,-28.657828,"43",0.736,76.61,0.55,95.91,705.72,3616.69,16.6677265676627
"RS","SÃO DOMINGOS DO SUL",3074,"cidade",-51.88598,-28.531151,"43",0.763,75.33,0.44,97.36,1025.84,78.67,39.0746154823948
"RS","SÃO FRANCISCO DE ASSIS",18335,"cidade",-55.12531,-29.554689,"43",0.675,74.1,0.54,89.57,553.81,2508.453,7.30928584270863
"RS","SÃO FRANCISCO DE PAULA",21710,"cidade",-50.582796,-29.440366,"43",0.685,76.57,0.46,91.13,628.15,3265.004,6.64930272673479
"RS","SÃO GABRIEL",62105,"cidade",-54.321657,-30.333688,"43",0.699,74.31,0.54,96.93,667.06,5051.904,12.293384830749
"RS","SÃO JERÔNIMO",24248,"cidade",-51.72507,-29.97158,"43",0.696,74.34,0.55,92.71,768.93,935.596,25.9171693765258
"RS","SÃO JOÃO DA URTIGA",4657,"cidade",-51.825664,-27.819507,"43",0.694,74.67,0.4,90,632.23,171.029,27.2293002941022
"RS","SÃO JOÃO DO POLÊSINE",2552,"cidade",-53.44392,-29.619435,"43",0.748,75.84,0.53,68.65,841.33,78.32,32.5842696629214
"RS","SÃO JORGE",2824,"cidade",-51.706422,-28.498445,"43",0.732,75.73,0.39,95.48,853.6,125.62,22.4804967361885
"RS","SÃO JOSÉ DAS MISSÕES",2537,"cidade",-53.122595,-27.778908,"43",0.651,71.9,0.43,95.79,462.15,98.125,25.8547770700637
"RS","SÃO JOSÉ DO HERVAL",1971,"cidade",-52.294991,-29.052035,"43",0.717,75.8,0.58,83.92,626.93,103.094,19.1184744020021
"RS","SÃO JOSÉ DO HORTÊNCIO",4804,"cidade",-51.245048,-29.527962,"43",0.707,74.46,0.28,99.19,693.46,63.693,75.4243009435888
"RS","SÃO JOSÉ DO INHACORÁ",2073,"cidade",-54.127462,-27.725055,"43",0.747,74.29,0.36,99.73,720.69,77.631,26.7032499903389
"RS","SÃO JOSÉ DO NORTE",27568,"cidade",-52.033085,-32.015129,"43",0.623,72.52,0.43,94.22,493.78,1071.824,25.7206407022048
"RS","SÃO JOSÉ DO OURO",6933,"cidade",-51.59662,-27.770679,"43",0.755,75.73,0.55,75.73,901.51,335.287,20.6778073709986
"RS","SÃO JOSÉ DO SUL",2408,"cidade",-51.482104,-29.544818,"43",0.725,75.14,0.39,96.85,989.48,55.209,43.6160770888804
"RS","SÃO JOSÉ DOS AUSENTES",3527,"cidade",-50.06772,-28.747589,"43",0.663,73.05,0.48,73.97,529.71,1173.907,3.00449694907689
"RS","SÃO LEOPOLDO",236835,"cidade",-51.149773,-29.754494,"43",0.739,76.65,0.53,98.96,939.93,103.012,2299.10107560284
"RS","SÃO LOURENÇO DO SUL",43582,"cidade",-51.971531,-31.356374,"43",0.687,75.95,0.46,90.68,713.88,2036.125,21.404383326171
"RS","SÃO LUIZ GONZAGA",33468,"cidade",-54.955942,-28.412032,"43",0.741,76.31,0.5,98.09,698.77,1295.522,25.8336022082219
"RS","SÃO MARCOS",21556,"cidade",-51.069559,-28.967659,"43",0.768,76.31,0.41,90.12,991.51,256.355,84.086520645199
"RS","SÃO MARTINHO",5426,"cidade",-53.969899,-27.711169,"43",0.726,74.78,0.47,94.46,771.81,171.197,31.6944806275811
"RS","SÃO MARTINHO DA SERRA",3234,"cidade",-53.859002,-29.539667,"43",0.652,75.89,0.49,73.73,482.31,669.547,4.83013141721194
"RS","SÃO MIGUEL DAS MISSÕES",7673,"cidade",-54.555879,-28.556044,"43",0.667,74.26,0.54,79.52,531.71,1228.447,6.24609771524535
"RS","SÃO NICOLAU",5265,"cidade",-55.265441,-28.183365,"43",0.645,71.69,0.5,97.81,479.55,485.588,10.842524938837
"RS","SÃO PAULO DAS MISSÕES",5790,"cidade",-54.940352,-28.019546,"43",0.692,74.52,0.42,98.97,577.86,223.942,25.8549088603299
"RS","SÃO PEDRO DA SERRA",3801,"cidade",-51.513381,-29.41932,"43",0.739,76.03,0.42,95.26,842.22,35.062,108.407963036906
"RS","SÃO PEDRO DAS MISSÕES",2009,"cidade",-53.251298,-27.770568,"43",0.664,73.26,0.48,92.47,441.36,79.894,25.1458182091271
"RS","SÃO PEDRO DO BUTIÁ",2947,"cidade",-54.892603,-28.12425,"43",0.763,75.55,0.46,99.37,905.55,107.559,27.3989159438076
"RS","SÃO PEDRO DO SUL",16198,"cidade",-54.185516,-29.620163,"43",0.709,74.45,0.48,90.4,614.89,873.734,18.538823028519
"RS","SÃO SEBASTIÃO DO CAÍ",25685,"cidade",-51.37488,-29.588517,"43",0.739,76.11,0.44,98.62,772.04,112.587,228.134686953201
"RS","SÃO SEPÉ",23621,"cidade",-53.560296,-30.164289,"43",0.708,77.23,0.51,90.28,656.77,2204.779,10.7135454392481
"RS","SÃO VALENTIM",3299,"cidade",-52.523714,-27.558284,"43",0.72,74.18,0.53,86.67,826.2,154.45,21.3596633214633
"RS","SÃO VALENTIM DO SUL",2242,"cidade",-51.768356,-29.045056,"43",0.764,75.9,0.45,93.65,1000.93,91.898,24.3966136368583
"RS","SÃO VALÉRIO DO SUL",2727,"cidade",-53.936771,-27.790639,"43",0.642,73.97,0.57,98.64,530.07,107.402,25.3905886296345
"RS","SÃO VENDELINO",2243,"cidade",-51.367515,-29.372873,"43",0.754,76.14,0.29,98.58,814.28,32.105,69.8645070861237
"RS","SÃO VICENTE DO SUL",8721,"cidade",-54.682643,-29.688161,"43",0.685,74.86,0.52,87.68,614.13,1172.64,7.43706508391322
"RS","SAPIRANGA",81734,"cidade",-51.006446,-29.634885,"43",0.711,74.93,0.41,99.01,713.99,137.624,593.893506946463
"RS","SAPUCAIA DO SUL",141075,"cidade",-51.144975,-29.827575,"43",0.726,75.65,0.44,98.81,733.28,58.309,2419.43782263458
"RS","SARANDI",24489,"cidade",-52.923085,-27.942,"43",0.777,76.5,0.52,95.04,1000.86,352.968,69.3802271027402
"RS","SEBERI",10750,"cidade",-53.402634,-27.482861,"43",0.723,76.91,0.52,92.11,645.51,300.827,35.7348243342519
"RS","SEDE NOVA",2907,"cidade",-53.94929,-27.636739,"43",0.712,78.13,0.56,95.01,856.09,119.297,24.3677544280242
"RS","SEGREDO",7421,"cidade",-52.976673,-29.352337,"43",0.659,73.63,0.48,88.21,528.42,246.222,30.1394676348986
"RS","SELBACH",5100,"cidade",-52.949768,-28.629435,"43",0.777,75.47,0.47,91.86,1055.91,176.471,28.899932566824
"RS","SENADOR SALGADO FILHO",2779,"cidade",-54.550717,-28.025007,"43",0.693,74.02,0.42,98.52,628.28,147.068,18.8960208882966
"RS","SENTINELA DO SUL",5581,"cidade",-51.586154,-30.610707,"43",0.671,74.57,0.47,88.66,519.1,282.13,19.7816609364477
"RS","SERAFINA CORRÊA",17502,"cidade",-51.93525,-28.712621,"43",0.76,75.56,0.36,93.04,877.24,163.31,107.170412099688
"RS","SÉRIO",1962,"cidade",-52.2685,-29.390428,"43",0.652,75.82,0.37,91.62,606.03,99.74,19.67114497694
"RS","SERTÃO",5415,"cidade",-52.25878,-27.979782,"43",0.751,75.23,0.46,88.38,827.95,440.17,12.302065111207
"RS","SERTÃO SANTANA",6486,"cidade",-51.601694,-30.456183,"43",0.689,74.94,0.6,80.42,783.19,252.013,25.7367675477059
"RS","SETE DE SETEMBRO",1970,"cidade",-54.463682,-28.136169,"43",0.683,73.57,0.47,97.72,557.15,129.238,15.2431947260094
"RS","SEVERIANO DE ALMEIDA",3657,"cidade",-52.121704,-27.436202,"43",0.752,76.66,0.43,73.71,791.5,167.598,21.8200694519028
"RS","SILVEIRA MARTINS",2384,"cidade",-53.591018,-29.646741,"43",0.742,76.14,0.5,86.35,817.67,119.285,19.9857484176552
"RS","SINIMBU",10172,"cidade",-52.530449,-29.535659,"43",0.631,72.5,0.48,83.6,610.76,510.233,19.9359900280852
"RS","SOBRADINHO",14967,"cidade",-53.032625,-29.419439,"43",0.743,76.66,0.5,96.8,775.79,128.379,116.584488117215
"RS","SOLEDADE",31002,"cidade",-52.513083,-28.830613,"43",0.731,76.66,0.52,95.06,737.92,1215.056,25.5148733885516
"RS","TABAÍ",4719,"cidade",-51.682292,-29.643041,"43",0.701,75.05,0.41,88.93,599.99,94.754,49.8026468539587
"RS","TAPEJARA",24111,"cidade",-52.009665,-28.065237,"43",0.76,75.23,0.44,95.81,922.28,238.082,101.271830713788
"RS","TAPERA",10584,"cidade",-52.861253,-28.627729,"43",0.747,75.07,0.45,97.19,812.48,179.935,58.8212410036958
"RS","TAPES",17300,"cidade",-51.39914,-30.668308,"43",0.695,76.69,0.51,98.48,620.13,805.452,21.4786231830078
"RS","TAQUARA",57466,"cidade",-50.775278,-29.650471,"43",0.727,77.82,0.5,96.65,871.42,457.595,125.582665894514
"RS","TAQUARI",26862,"cidade",-51.865346,-29.79433,"43",0.733,75.95,0.5,96.57,786.91,349.967,76.7558084047925
"RS","TAQUARUÇU DO SUL",3072,"cidade",-53.47025,-27.400452,"43",0.739,74.8,0.53,94.75,954.19,76.917,39.9391551932603
"RS","TAVARES",5481,"cidade",-51.08804,-31.284266,"43",0.656,74.69,0.42,96.13,594.12,610.106,8.98368480231304
"RS","TENENTE PORTELA",13485,"cidade",-53.758484,-27.371058,"43",0.708,74.81,0.55,96.22,659.27,337.498,39.9557923306212
"RS","TERRA DE AREIA",11204,"cidade",-50.06439,-29.578199,"43",0.689,74.75,0.43,94.96,620.36,142.275,78.748901774732
"RS","TEUTÔNIA",33232,"cidade",-51.804375,-29.448205,"43",0.747,76.31,0.35,99.03,854.63,178.524,186.148641079071
"RS","TIO HUGO",3030,"cidade",-52.595507,-28.571229,"43",0.742,75.69,0.4,93.53,660.04,113.944,26.5920101102296
"RS","TIRADENTES DO SUL",5704,"cidade",-54.081367,-27.402229,"43",0.689,73.92,0.48,86.95,644.85,236.196,24.1494352148216
"RS","TOROPI",2806,"cidade",-54.224398,-29.478246,"43",0.683,74.34,0.44,87.45,551.5,203.002,13.8225239160205
"RS","TORRES",38732,"cidade",-49.733289,-29.333438,"43",0.762,76.73,0.47,98.68,853.62,161.624,239.642627332574
"RS","TRAMANDAÍ",51715,"cidade",-50.132187,-29.98414,"43",0.719,75.51,0.5,98.95,737.84,142.878,361.952154985372
"RS","TRAVESSEIRO",2336,"cidade",-52.053228,-29.297662,"43",0.701,75.32,0.35,98.19,777.34,80.681,28.9535330499126
"RS","TRÊS ARROIOS",2668,"cidade",-52.144753,-27.500273,"43",0.791,76.08,0.62,85.74,1518.78,148.601,17.9541187475185
"RS","TRÊS CACHOEIRAS",11053,"cidade",-49.927514,-29.448661,"43",0.718,75.82,0.4,87.13,713.83,251.483,43.9512810011015
"RS","TRÊS COROAS",28220,"cidade",-50.773869,-29.513719,"43",0.71,74.75,0.4,87.75,799.41,184.931,152.5974552671
"RS","TRÊS DE MAIO",23906,"cidade",-54.235709,-27.780037,"43",0.759,75.02,0.5,93.54,881.15,421.403,56.7295439282587
"RS","TRÊS FORQUILHAS",2697,"cidade",-50.070771,-29.53842,"43",0.662,73.8,0.41,80.61,489.32,217.3,12.4114127933732
"RS","TRÊS PALMEIRAS",4271,"cidade",-52.843718,-27.613889,"43",0.703,74.92,0.61,97.82,835.88,180.599,23.6490788985543
"RS","TRÊS PASSOS",23906,"cidade",-53.929631,-27.455471,"43",0.768,76.47,0.45,92.46,823.33,268.625,88.9939506747324
"RS","TRINDADE DO SUL",5802,"cidade",-52.895593,-27.523896,"43",0.687,72.19,0.49,96.62,532.27,268.417,21.6156204711326
"RS","TRIUNFO",29538,"cidade",-51.707471,-29.929129,"43",0.733,77.35,0.44,89.15,695.08,817.625,36.1265861489069
"RS","TUCUNDUVA",5678,"cidade",-54.44388,-27.657292,"43",0.747,73.95,0.48,96.6,839.53,181.198,31.3358867095663
"RS","TUNAS",4569,"cidade",-52.953843,-29.103944,"43",0.657,72.61,0.47,83.77,482.5,217.302,21.0260374962034
"RS","TUPANCI DO SUL",1472,"cidade",-51.538283,-27.924085,"43",0.694,74.09,0.5,85.05,577.85,135.243,10.8841123015609
"RS","TUPANCIRETÃ",23948,"cidade",-53.844469,-29.085775,"43",0.709,74.67,0.57,92.59,708.79,2253.23,10.6282980432535
"RS","TUPANDI",4855,"cidade",-51.417358,-29.477185,"43",0.718,75.18,0.31,96.72,808.39,59.447,81.6693861759214
"RS","TUPARENDI",7893,"cidade",-54.481434,-27.759768,"43",0.728,74.91,0.46,96.12,768.25,307.71,25.6507750804329
"RS","TURUÇU",3438,"cidade",-52.17059,-31.417284,"43",0.629,73.81,0.48,85.38,566.71,253.635,13.5549115855462
"RS","UBIRETAMA",2015,"cidade",-54.685952,-28.040385,"43",0.7,73.55,0.36,98.9,590.64,125.876,16.0078172169437
"RS","UNIÃO DA SERRA",1154,"cidade",-52.023783,-28.783285,"43",0.733,76.14,0.37,87.12,1068.08,131.154,8.79881665827958
"RS","UNISTALDA",2338,"cidade",-55.151731,-29.039953,"43",0.649,73.25,0.47,73.92,392.38,602.387,3.88122585646769
"RS","URUGUAIANA",126970,"cidade",-57.085287,-29.761436,"43",0.744,76.8,0.57,98.25,714.26,5702.098,22.2672426885683
"RS","VACARIA",66218,"cidade",-50.941791,-28.507868,"43",0.721,75.25,0.51,96.95,797.86,2124.422,31.169889974779
"RS","VALE DO SOL",11781,"cidade",-52.683901,-29.596724,"43",0.624,73.78,0.45,87.12,553.23,328.272,35.8879222108495
"RS","VALE REAL",5913,"cidade",-51.255859,-29.391944,"43",0.737,76.01,0.29,92.42,795.41,45.085,131.152267938339
"RS","VALE VERDE",3497,"cidade",-52.185747,-29.786445,"43",0.646,73.93,0.45,69.42,503.24,329.727,10.6057435393523
"RS","VANINI",2113,"cidade",-51.844723,-28.475833,"43",0.757,75.13,0.35,99.69,780.56,64.905,32.5552730914413
"RS","VENÂNCIO AIRES",71554,"cidade",-52.193159,-29.614306,"43",0.712,74.09,0.45,92.67,779.48,771.806,92.7098260443687
"RS","VERA CRUZ",26863,"cidade",-52.515176,-29.718435,"43",0.737,75.52,0.47,95.33,790.95,309.621,86.7609109201249
"RS","VERANÓPOLIS",26241,"cidade",-51.551614,-28.931197,"43",0.773,75.29,0.47,93.73,1141.67,289.464,90.6537600530636
"RS","VESPASIANO CORRÊA",1815,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS","VIADUTOS",4756,"cidade",-52.021144,-27.571566,"43",0.702,76.81,0.42,91.75,683.03,268.072,17.7415022829688
"RS","VIAMÃO",255224,"cidade",-51.019435,-30.081899,"43",0.717,76.95,0.47,98.08,707.05,1496.515,170.54556753524
"RS","VICENTE DUTRA",4670,"cidade",-53.402211,-27.160749,"43",0.638,73.52,0.5,94.18,475.13,193.025,24.1937572853257
"RS","VICTOR GRAEFF",2882,"cidade",-52.749535,-28.563163,"43",0.777,75.37,0.46,91.55,989.66,238.133,12.1024805465853
"RS","VILA FLORES",3385,"cidade",-51.550371,-28.859825,"43",0.742,77.04,0.32,91.61,728.71,107.652,31.4439118641549
"RS","VILA LÂNGARO",2091,"cidade",-52.143795,-28.106184,"43",0.705,75.34,0.47,94.7,902.87,151.695,13.7842381093642
"RS","VILA MARIA",4358,"cidade",-52.148648,-28.535853,"43",0.761,75.33,0.4,97.84,1101.27,181.061,24.0692363347159
"RS","VILA NOVA DO SUL",4280,"cidade",-53.876041,-30.346131,"43",0.662,74.62,0.44,84.3,442.26,508.278,8.42058873293749
"RS","VISTA ALEGRE",2752,"cidade",-53.491876,-27.368619,"43",0.739,75.53,0.57,82.56,905.87,77.63,35.4502125466959
"RS","VISTA ALEGRE DO PRATA",1561,"cidade",-51.79465,-28.805218,"43",0.78,75.83,0.44,94.7,1231.8,119.327,13.0816998667527
"RS","VISTA GAÚCHA",2851,"cidade",-53.697382,-27.290217,"43",0.757,75.33,0.6,92.61,990.13,90.022,31.6700362133701
"RS","VITÓRIA DAS MISSÕES",3133,"cidade",-54.504022,-28.351612,"43",0.655,73.55,0.48,96.05,482.44,258.312,12.12874353495
"RS","WESTFÁLIA",3014,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS","XANGRI-LÁ",16408,"cidade",-50.051932,-29.806493,"43",0.735,76.11,0.43,98.03,798.62,60.799,269.872859750983
"SC","ABDON BATISTA",2563,"cidade",-51.023275,-27.612628,"42",0.694,73.74,0.45,91.73,485.35,237.517,10.7908065527941
"SC","ABELARDO LUZ",17904,"cidade",-52.322881,-26.571585,"42",0.696,76.1,0.53,91.32,562.88,953.992,18.7674529765449
"SC","AGROLÂNDIA",10864,"cidade",-49.822049,-27.408685,"42",0.725,74.63,0.36,93.11,739.1,206.815,52.5300389236757
"SC","AGRONÔMICA",5448,"cidade",-49.707996,-27.266154,"42",0.741,78.06,0.47,88.94,985.65,129.774,41.9806740949651
"SC","ÁGUA DOCE",7145,"cidade",-51.552812,-26.998452,"42",0.698,74.2,0.54,88.88,722.21,1319.137,5.41641997760657
"SC","ÁGUAS DE CHAPECÓ",6486,"cidade",-52.980844,-27.075424,"42",0.713,73.66,0.44,90.86,673.13,139.511,46.49095770226
"SC","ÁGUAS FRIAS",2366,"cidade",-52.856773,-26.879377,"42",0.745,76.61,0.38,88.67,743.13,76.631,30.8752332606908
"SC","ÁGUAS MORNAS",6469,"cidade",-48.824347,-27.696325,"42",0.723,76.15,0.34,58.93,754.54,326.66,19.8034653768444
"SC","ALFREDO WAGNER",10036,"cidade",-49.327346,-27.700096,"42",0.668,77.9,0.46,66.68,630.54,733.489,13.682550113226
"SC","ALTO BELA VISTA",1937,"cidade",-51.904435,-27.433346,"42",0.755,77.93,0.46,89.53,770.49,103.433,18.7270987015749
"SC","ANCHIETA",5638,"cidade",-53.331908,-26.538216,"42",0.699,73.01,0.44,92.97,636.15,232.348,24.265326148708
"SC","ANGELINA",4801,"cidade",-48.987867,-27.57041,"42",0.687,72.82,0.47,69.37,618.55,499.998,9.60203840815363
"SC","ANITA GARIBALDI",7133,"cidade",-51.127143,-27.689743,"42",0.688,74.53,0.5,84.57,506.94,589.812,12.0936840891674
"SC","ANITÁPOLIS",3232,"cidade",-49.131633,-27.901183,"42",0.674,75.17,0.44,81.12,620.8,540.636,5.97814425972373
"SC","ANTÔNIO CARLOS",8513,"cidade",-48.766007,-27.51907,"42",0.749,78.4,0.43,71.49,952.53,234.422,36.3148509952138
"SC","APIÚNA",10743,"cidade",-49.388506,-27.037493,"42",0.708,74.61,0.39,78.17,776.69,493.49,21.7694380838517
"SC","ARABUTÃ",4267,"cidade",-52.142263,-27.158691,"42",0.733,76.75,0.45,78.79,820.78,132.779,32.1361058601134
"SC","ARAQUARI",38129,"cidade",-48.718825,-26.375408,"42",0.703,74.82,0.4,96.64,609.76,386.693,98.6027675701396
"SC","ARARANGUÁ",68228,"cidade",-49.491809,-28.935615,"42",0.76,76.17,0.45,97.1,827.2,301.819,226.056013703577
"SC","ARMAZÉM",8674,"cidade",-49.021506,-28.244812,"42",0.77,77.92,0.44,82.27,814.95,173.958,49.8626105151818
"SC","ARROIO TRINTA",3550,"cidade",-51.340719,-26.925655,"42",0.764,77.38,0.45,83.27,1029.14,93.53,37.9557361274457
"SC","ARVOREDO",2240,"cidade",-52.45426,-27.074816,"42",0.715,75.5,0.36,79.17,675.6,90.503,24.7505607548921
"SC","ASCURRA",7934,"cidade",-49.37828,-26.954821,"42",0.742,77.08,0.35,95.04,793.09,112.884,70.2845398816484
"SC","ATALANTA",3210,"cidade",-49.778863,-27.421916,"42",0.733,73.1,0.44,90.91,781.32,94.383,34.0103620355361
"SC","AURORA",5679,"cidade",-49.629525,-27.309786,"42",0.733,77.21,0.4,72.13,841.85,207.045,27.4288198217779
"SC","BALNEÁRIO ARROIO DO SILVA",13071,"cidade",-49.423689,-28.980644,"42",0.746,76.49,0.53,99.61,866.42,94.477,138.351133080009
"SC","BALNEÁRIO BARRA DO SUL",10795,"cidade",-48.612317,-26.459708,"42",0.716,75.64,0.41,98.93,676.33,108.914,99.1148979929118
"SC","BALNEÁRIO CAMBORIÚ",142295,"cidade",-48.635152,-26.992594,"42",0.845,78.62,0.52,99.03,1625.59,45.214,3147.14468969788
"SC","BALNEÁRIO GAIVOTA",10979,"cidade",-49.584092,-29.15272,"42",0.728,75.62,0.47,98.65,768.73,146.834,74.771510685536
"SC","BALNEÁRIO PIÇARRAS",23147,"cidade",-48.67629,-26.769304,"42",0.756,77.15,0.44,99,826.13,99.355,232.97267374566
"SC","BALNEÁRIO RINCÃO",12760,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SC","BANDEIRANTE",2678,"cidade",-53.641326,-26.770499,"42",0.672,72.68,0.4,90.43,534.25,148.074,18.0855518186852
"SC","BARRA BONITA",1677,"cidade",-53.44,-26.654,"42",0.701,74.79,0.4,93.93,594.28,92.561,18.1177817871458
"SC","BARRA VELHA",29168,"cidade",-48.693338,-26.636961,"42",0.738,76.42,0.44,98.63,773.05,138.947,209.921768731963
"SC","BELA VISTA DO TOLDO",6337,"cidade",-50.466354,-26.274625,"42",0.675,74.58,0.46,96.55,389.28,535.682,11.829779608051
"SC","BELMONTE",2706,"cidade",-53.57581,-26.842994,"42",0.705,74.17,0.45,89.38,620.67,93.852,28.8326300984529
"SC","BENEDITO NOVO",11652,"cidade",-49.359314,-26.780974,"42",0.74,77.08,0.36,82.42,717.89,388.291,30.0084215189124
"SC","BIGUAÇU",68481,"cidade",-48.65979,-27.496004,"42",0.739,75.17,0.39,85.61,764.37,365.755,187.231890199724
"SC","BLUMENAU",357199,"cidade",-49.070904,-26.915501,"42",0.806,78.64,0.46,97.89,1253.17,518.619,688.750315742385
"SC","BOCAINA DO SUL",3474,"cidade",-49.942279,-27.745494,"42",0.647,71.05,0.41,70.54,434.87,510.673,6.8027876938863
"SC","BOM JARDIM DA SERRA",4743,"cidade",-49.637276,-28.337666,"42",0.696,75.12,0.57,79.2,665.6,938.516,5.0537231118063
"SC","BOM JESUS",3010,"cidade",-52.3919,-26.732595,"42",0.718,74.59,0.55,94.13,798.97,63.883,47.1173864721444
"SC","BOM JESUS DO OESTE",2142,"cidade",-53.096725,-26.692737,"42",0.712,74.82,0.39,95.68,728.09,67.777,31.6036413532614
"SC","BOM RETIRO",9966,"cidade",-49.486994,-27.798993,"42",0.699,77.13,0.46,90.47,638.85,1057.034,9.42826815409911
"SC","BOMBINHAS",19769,"cidade",-48.514561,-27.138245,"42",0.781,76.86,0.44,93.26,865.15,35.143,562.530233616936
"SC","BOTUVERÁ",5246,"cidade",-49.068892,-27.200749,"42",0.724,75.87,0.28,82.96,805.77,296.256,17.7076582415208
"SC","BRAÇO DO NORTE",33450,"cidade",-49.170056,-28.268082,"42",0.778,77.83,0.41,94.72,831.77,212.045,157.749534296965
"SC","BRAÇO DO TROMBUDO",3743,"cidade",-49.882145,-27.358578,"42",0.78,77.99,0.36,94.91,941.12,89.411,41.8628580376016
"SC","BRUNÓPOLIS",2420,"cidade",-50.86837,-27.305781,"42",0.661,74.12,0.47,80.11,446.48,336.439,7.19298297759772
"SC","BRUSQUE",134723,"cidade",-48.910663,-27.097706,"42",0.795,78.64,0.4,96.33,1116.93,284.675,473.251953982612
"SC","CAÇADOR",78595,"cidade",-51.012004,-26.77567,"42",0.735,77.65,0.48,95.77,744.28,983.424,79.9197497722244
"SC","CAIBI",6148,"cidade",-53.245751,-27.074102,"42",0.728,74.82,0.44,82.92,783.57,173.079,35.5213515215595
"SC","CALMON",3346,"cidade",-51.095017,-26.594241,"42",0.622,71.75,0.42,89.64,373.86,636.208,5.2592862711566
"SC","CAMBORIÚ",82989,"cidade",-48.650338,-27.024078,"42",0.726,76.98,0.4,97.15,781.76,210.568,394.119714296569
"SC","CAMPO ALEGRE",11978,"cidade",-49.267588,-26.195027,"42",0.714,75.69,0.41,90.15,539.9,499.216,23.9936219992949
"SC","CAMPO BELO DO SUL",7016,"cidade",-50.75955,-27.89754,"42",0.641,71.05,0.46,89.37,450.29,1025.638,6.84062017982953
"SC","CAMPO ERÊ",8526,"cidade",-53.085614,-26.393056,"42",0.69,72.21,0.51,93.27,631.08,479.161,17.7936017330292
"SC","CAMPOS NOVOS",36244,"cidade",-51.227589,-27.400184,"42",0.742,76.64,0.46,95.59,708.77,1717.697,21.1003454043408
"SC","CANELINHA",12240,"cidade",-48.765791,-27.261609,"42",0.697,76.89,0.44,89.19,721.27,151.008,81.0553083280356
"SC","CANOINHAS",54401,"cidade",-50.395001,-26.176591,"42",0.757,77.42,0.49,96.01,692.87,1148.036,47.3861446853583
"SC","CAPÃO ALTO",2525,"cidade",-50.509788,-27.938936,"42",0.654,72.74,0.51,73.38,550.84,1331.962,1.89569972716939
"SC","CAPINZAL",22848,"cidade",-51.605702,-27.347295,"42",0.752,77.11,0.45,94.93,811.66,244.057,93.617474606342
"SC","CAPIVARI DE BAIXO",24871,"cidade",-48.963144,-28.449773,"42",0.767,77.19,0.36,97.86,723.04,53.222,467.306752846567
"SC","CATANDUVAS",10861,"cidade",-51.660158,-27.068972,"42",0.714,73.38,0.47,96.75,717.59,199.166,54.5324001084522
"SC","CAXAMBU DO SUL",3642,"cidade",-52.880718,-27.162401,"42",0.691,77.21,0.5,82.22,730.36,140.873,25.8530733355576
"SC","CELSO RAMOS",2728,"cidade",-51.335003,-27.632708,"42",0.719,74.53,0.39,90.49,458.62,208.391,13.0907764730723
"SC","CERRO NEGRO",3124,"cidade",-50.867264,-27.794205,"42",0.621,74.75,0.55,82.64,414.6,418.544,7.46397033525746
"SC","CHAPADÃO DO LAGEADO",2988,"cidade",-49.553879,-27.590507,"42",0.704,74.95,0.43,69.62,549.08,124.866,23.9296525875739
"SC","CHAPECÓ",220367,"cidade",-52.61519,-27.100448,"42",0.79,77.25,0.48,92.46,1017.34,624.846,352.674098897968
"SC","COCAL DO SUL",16684,"cidade",-49.333536,-28.598569,"42",0.78,76.52,0.37,98.49,833.24,70.965,235.101810751779
"SC","CONCÓRDIA",74641,"cidade",-52.025962,-27.233461,"42",0.8,77.33,0.46,95.97,1009.49,799.194,93.3953458109045
"SC","CORDILHEIRA ALTA",4453,"cidade",-52.605582,-26.984403,"42",0.747,76.32,0.39,59.21,773.44,83.556,53.2935995021303
"SC","CORONEL FREITAS",9981,"cidade",-52.701122,-26.905713,"42",0.744,76.59,0.4,92.68,759.01,233.698,42.7089662727109
"SC","CORONEL MARTINS",2549,"cidade",-52.669361,-26.511043,"42",0.696,73.93,0.44,79.27,543.22,107.502,23.7111867686183
"SC","CORREIA PINTO",12795,"cidade",-50.361448,-27.587688,"42",0.702,73.21,0.49,94.66,628.18,647.388,19.7640364047526
"SC","CORUPÁ",15909,"cidade",-49.245968,-26.42464,"42",0.78,77.39,0.46,91.85,951.63,405.761,39.2078095233401
"SC","CRICIÚMA",215186,"cidade",-49.372887,-28.672267,"42",0.788,75.76,0.48,97.84,1062.53,234.865,916.211440614821
"SC","CUNHA PORÃ",11086,"cidade",-53.166185,-26.895019,"42",0.742,73.24,0.38,93.63,821.86,220.099,50.3682433813875
"SC","CUNHATAÍ",1962,"cidade",-53.089474,-26.970924,"42",0.754,78.17,0.46,93.28,1009.05,54.811,35.7957344328693
