Município1,UF1,Data,Avg. Índice De Isolamento
JAÚ,SP,5/13/2020,47%
JAÚ,SP,5/12/2020,46%
JAÚ,SP,5/11/2020,47%
JAÚ,SP,5/10/2020,54%
JAÚ,SP,5/9/2020,47%
JAÚ,SP,5/8/2020,44%
JAÚ,SP,5/7/2020,46%
JAÚ,SP,5/6/2020,47%
JAÚ,SP,5/5/2020,47%
JAÚ,SP,5/4/2020,48%
JAÚ,SP,5/3/2020,60%
JAÚ,SP,5/2/2020,53%
JAÚ,SP,5/1/2020,57%
JAÚ,SP,4/30/2020,47%
JAÚ,SP,4/29/2020,48%
JAÚ,SP,4/28/2020,48%
JAÚ,SP,4/27/2020,49%
JAÚ,SP,4/26/2020,60%
JAÚ,SP,4/25/2020,52%
JAÚ,SP,4/24/2020,48%
JAÚ,SP,4/23/2020,47%
JAÚ,SP,4/22/2020,48%
JAÚ,SP,4/21/2020,58%
JAÚ,SP,4/20/2020,50%
JAÚ,SP,4/19/2020,60%
JAÚ,SP,4/18/2020,53%
JAÚ,SP,4/17/2020,47%
JAÚ,SP,4/16/2020,48%
JAÚ,SP,4/15/2020,50%
JAÚ,SP,4/14/2020,52%
JAÚ,SP,4/13/2020,50%
JAÚ,SP,4/12/2020,60%
JAÚ,SP,4/11/2020,55%
JAÚ,SP,4/10/2020,61%
JAÚ,SP,4/9/2020,47%
JAÚ,SP,4/8/2020,49%
JAÚ,SP,4/7/2020,50%
JAÚ,SP,4/6/2020,51%
JAÚ,SP,4/5/2020,58%
JAÚ,SP,4/4/2020,56%
JAÚ,SP,4/3/2020,53%
JAÚ,SP,4/2/2020,53%
JAÚ,SP,4/1/2020,54%
JAÚ,SP,3/31/2020,55%
JAÚ,SP,3/30/2020,55%
JAÚ,SP,3/29/2020,57%
JAÚ,SP,3/28/2020,53%
JAÚ,SP,3/27/2020,51%
JAÚ,SP,3/26/2020,51%
JAÚ,SP,3/25/2020,52%
JAÚ,SP,3/24/2020,52%
JAÚ,SP,3/23/2020,51%
JAÚ,SP,3/22/2020,53%
JAÚ,SP,3/21/2020,53%
JAÚ,SP,3/20/2020,43%
JAÚ,SP,3/19/2020,43%
JAÚ,SP,3/18/2020,42%
JAÚ,SP,3/17/2020,41%
JAÚ,SP,3/13/2020,36%
JAÚ,SP,3/12/2020,33%
JAÚ,SP,3/6/2020,34%
JAÚ,SP,3/5/2020,37%
JUNDIAÍ,SP,5/21/2020,42%
JUNDIAÍ,SP,5/20/2020,42%
JUNDIAÍ,SP,5/19/2020,42%
JUNDIAÍ,SP,5/18/2020,43%
JUNDIAÍ,SP,5/17/2020,50%
JUNDIAÍ,SP,5/16/2020,45%
JUNDIAÍ,SP,5/15/2020,43%
JUNDIAÍ,SP,5/14/2020,44%
JUNDIAÍ,SP,5/13/2020,44%
JUNDIAÍ,SP,5/12/2020,44%
JUNDIAÍ,SP,5/11/2020,45%
JUNDIAÍ,SP,5/10/2020,51%
JUNDIAÍ,SP,5/9/2020,47%
JUNDIAÍ,SP,5/8/2020,42%
JUNDIAÍ,SP,5/7/2020,44%
JUNDIAÍ,SP,5/6/2020,44%
JUNDIAÍ,SP,5/5/2020,44%
JUNDIAÍ,SP,5/4/2020,45%
JUNDIAÍ,SP,5/3/2020,57%
JUNDIAÍ,SP,5/2/2020,50%
JUNDIAÍ,SP,5/1/2020,52%
JUNDIAÍ,SP,4/30/2020,44%
JUNDIAÍ,SP,4/29/2020,45%
JUNDIAÍ,SP,4/28/2020,45%
JUNDIAÍ,SP,4/27/2020,46%
JUNDIAÍ,SP,4/26/2020,57%
JUNDIAÍ,SP,4/25/2020,50%
JUNDIAÍ,SP,4/24/2020,45%
JUNDIAÍ,SP,4/23/2020,45%
JUNDIAÍ,SP,4/22/2020,45%
JUNDIAÍ,SP,4/21/2020,55%
JUNDIAÍ,SP,4/20/2020,48%
JUNDIAÍ,SP,4/19/2020,58%
JUNDIAÍ,SP,4/18/2020,51%
JUNDIAÍ,SP,4/17/2020,46%
JUNDIAÍ,SP,4/16/2020,47%
JUNDIAÍ,SP,4/15/2020,48%
JUNDIAÍ,SP,4/14/2020,48%
JUNDIAÍ,SP,4/13/2020,48%
JUNDIAÍ,SP,4/12/2020,57%
JUNDIAÍ,SP,4/11/2020,53%
JUNDIAÍ,SP,4/10/2020,57%
JUNDIAÍ,SP,4/9/2020,45%
JUNDIAÍ,SP,4/8/2020,47%
JUNDIAÍ,SP,4/7/2020,47%
JUNDIAÍ,SP,4/6/2020,48%
JUNDIAÍ,SP,4/5/2020,56%
JUNDIAÍ,SP,4/4/2020,54%
JUNDIAÍ,SP,4/3/2020,49%
JUNDIAÍ,SP,4/2/2020,51%
JUNDIAÍ,SP,4/1/2020,51%
JUNDIAÍ,SP,3/31/2020,51%
JUNDIAÍ,SP,3/30/2020,52%
JUNDIAÍ,SP,3/29/2020,58%
JUNDIAÍ,SP,3/28/2020,54%
JUNDIAÍ,SP,3/27/2020,50%
JUNDIAÍ,SP,3/26/2020,51%
JUNDIAÍ,SP,3/25/2020,51%
JUNDIAÍ,SP,3/24/2020,51%
JUNDIAÍ,SP,3/23/2020,50%
JUNDIAÍ,SP,3/22/2020,53%
JUNDIAÍ,SP,3/21/2020,55%
JUNDIAÍ,SP,3/20/2020,42%
JUNDIAÍ,SP,3/19/2020,39%
JUNDIAÍ,SP,3/18/2020,37%
JUNDIAÍ,SP,3/17/2020,35%
JUNDIAÍ,SP,3/13/2020,29%
JUNDIAÍ,SP,3/12/2020,27%
JUNDIAÍ,SP,3/6/2020,27%
JUNDIAÍ,SP,3/5/2020,29%
LEME,SP,5/21/2020,48%
LEME,SP,5/20/2020,49%
LEME,SP,5/19/2020,49%
LEME,SP,5/18/2020,49%
LEME,SP,5/17/2020,53%
LEME,SP,5/16/2020,51%
LEME,SP,5/15/2020,48%
LEME,SP,5/14/2020,49%
LEME,SP,5/13/2020,48%
LEME,SP,5/12/2020,48%
LEME,SP,5/11/2020,49%
LEME,SP,5/10/2020,56%
LEME,SP,5/9/2020,52%
LEME,SP,5/8/2020,47%
LEME,SP,5/7/2020,47%
LEME,SP,5/6/2020,44%
LEME,SP,5/5/2020,48%
LEME,SP,5/4/2020,49%
LEME,SP,5/3/2020,60%
LEME,SP,5/2/2020,54%
LEME,SP,5/1/2020,59%
LEME,SP,4/30/2020,48%
LEME,SP,4/29/2020,49%
LEME,SP,4/28/2020,50%
LEME,SP,4/27/2020,50%
LEME,SP,4/26/2020,60%
LEME,SP,4/25/2020,54%
LEME,SP,4/24/2020,49%
LEME,SP,4/23/2020,48%
LEME,SP,4/22/2020,50%
LEME,SP,4/21/2020,59%
LEME,SP,4/20/2020,52%
LEME,SP,4/19/2020,62%
LEME,SP,4/18/2020,55%
LEME,SP,4/17/2020,50%
LEME,SP,4/16/2020,50%
LEME,SP,4/15/2020,51%
LEME,SP,4/14/2020,52%
LEME,SP,4/13/2020,51%
LEME,SP,4/12/2020,60%
LEME,SP,4/11/2020,55%
LEME,SP,4/10/2020,61%
LEME,SP,4/9/2020,48%
LEME,SP,4/8/2020,53%
LEME,SP,4/7/2020,54%
LEME,SP,4/6/2020,56%
LEME,SP,4/5/2020,60%
LEME,SP,4/4/2020,62%
LEME,SP,4/3/2020,57%
LEME,SP,4/2/2020,58%
LEME,SP,4/1/2020,58%
LEME,SP,3/31/2020,59%
LEME,SP,3/30/2020,60%
LEME,SP,3/29/2020,61%
LEME,SP,3/28/2020,58%
LEME,SP,3/27/2020,56%
LEME,SP,3/26/2020,56%
LEME,SP,3/25/2020,57%
LEME,SP,3/24/2020,56%
LEME,SP,3/23/2020,56%
LEME,SP,3/22/2020,58%
LEME,SP,3/21/2020,60%
LEME,SP,3/20/2020,49%
LEME,SP,3/19/2020,50%
LEME,SP,3/18/2020,50%
LEME,SP,3/17/2020,48%
LEME,SP,3/13/2020,45%
LEME,SP,3/12/2020,42%
LEME,SP,3/6/2020,44%
LEME,SP,3/5/2020,45%
LIMEIRA,SP,5/21/2020,42%
LIMEIRA,SP,5/20/2020,41%
LIMEIRA,SP,5/19/2020,42%
LIMEIRA,SP,5/18/2020,42%
LIMEIRA,SP,5/17/2020,48%
LIMEIRA,SP,5/16/2020,44%
LIMEIRA,SP,5/15/2020,36%
LIMEIRA,SP,5/14/2020,38%
LIMEIRA,SP,5/13/2020,38%
LIMEIRA,SP,5/12/2020,38%
LIMEIRA,SP,5/11/2020,39%
LIMEIRA,SP,5/10/2020,46%
LIMEIRA,SP,5/9/2020,42%
LIMEIRA,SP,5/8/2020,36%
LIMEIRA,SP,5/7/2020,38%
LIMEIRA,SP,5/6/2020,37%
LIMEIRA,SP,5/5/2020,38%
LIMEIRA,SP,5/4/2020,38%
LIMEIRA,SP,5/3/2020,51%
LIMEIRA,SP,5/2/2020,45%
LIMEIRA,SP,5/1/2020,50%
LIMEIRA,SP,4/30/2020,38%
LIMEIRA,SP,4/29/2020,39%
LIMEIRA,SP,4/28/2020,39%
LIMEIRA,SP,4/27/2020,39%
LIMEIRA,SP,4/26/2020,52%
LIMEIRA,SP,4/25/2020,45%
LIMEIRA,SP,4/24/2020,39%
LIMEIRA,SP,4/23/2020,39%
LIMEIRA,SP,4/22/2020,38%
LIMEIRA,SP,4/21/2020,50%
LIMEIRA,SP,4/20/2020,43%
LIMEIRA,SP,4/19/2020,53%
LIMEIRA,SP,4/18/2020,47%
LIMEIRA,SP,4/17/2020,39%
LIMEIRA,SP,4/16/2020,41%
LIMEIRA,SP,4/15/2020,42%
LIMEIRA,SP,4/14/2020,42%
LIMEIRA,SP,4/13/2020,42%
LIMEIRA,SP,4/12/2020,51%
LIMEIRA,SP,4/11/2020,47%
LIMEIRA,SP,4/10/2020,52%
LIMEIRA,SP,4/9/2020,39%
LIMEIRA,SP,4/8/2020,43%
LIMEIRA,SP,4/7/2020,43%
LIMEIRA,SP,4/6/2020,43%
LIMEIRA,SP,4/5/2020,53%
LIMEIRA,SP,4/4/2020,52%
LIMEIRA,SP,4/3/2020,47%
LIMEIRA,SP,4/2/2020,48%
LIMEIRA,SP,4/1/2020,48%
LIMEIRA,SP,3/31/2020,48%
LIMEIRA,SP,3/30/2020,48%
LIMEIRA,SP,3/29/2020,53%
LIMEIRA,SP,3/28/2020,50%
LIMEIRA,SP,3/27/2020,46%
LIMEIRA,SP,3/26/2020,47%
LIMEIRA,SP,3/25/2020,48%
LIMEIRA,SP,3/24/2020,46%
LIMEIRA,SP,3/23/2020,45%
LIMEIRA,SP,3/22/2020,50%
LIMEIRA,SP,3/21/2020,51%
LIMEIRA,SP,3/20/2020,38%
LIMEIRA,SP,3/19/2020,37%
LIMEIRA,SP,3/18/2020,36%
LIMEIRA,SP,3/17/2020,35%
LIMEIRA,SP,3/13/2020,31%
LIMEIRA,SP,3/12/2020,27%
LIMEIRA,SP,3/6/2020,30%
LIMEIRA,SP,3/5/2020,31%
LINS,SP,5/21/2020,40%
LINS,SP,5/20/2020,42%
LINS,SP,5/19/2020,44%
LINS,SP,5/18/2020,46%
LINS,SP,5/17/2020,46%
LINS,SP,5/16/2020,46%
LINS,SP,5/15/2020,45%
LINS,SP,5/14/2020,47%
LINS,SP,5/13/2020,46%
LINS,SP,5/12/2020,46%
LINS,SP,5/11/2020,46%
LINS,SP,5/10/2020,52%
LINS,SP,5/9/2020,47%
LINS,SP,5/8/2020,43%
LINS,SP,5/7/2020,45%
LINS,SP,5/6/2020,45%
LINS,SP,5/5/2020,45%
LINS,SP,5/4/2020,46%
LINS,SP,5/3/2020,58%
LINS,SP,5/2/2020,52%
LINS,SP,5/1/2020,55%
LINS,SP,4/30/2020,46%
LINS,SP,4/29/2020,47%
LINS,SP,4/28/2020,47%
LINS,SP,4/27/2020,47%
LINS,SP,4/26/2020,59%
LINS,SP,4/25/2020,51%
LINS,SP,4/24/2020,46%
LINS,SP,4/23/2020,47%
LINS,SP,4/22/2020,47%
LINS,SP,4/21/2020,57%
LINS,SP,4/20/2020,47%
LINS,SP,4/19/2020,54%
LINS,SP,4/18/2020,52%
LINS,SP,4/17/2020,46%
LINS,SP,4/16/2020,46%
LINS,SP,4/15/2020,48%
LINS,SP,4/14/2020,51%
LINS,SP,4/13/2020,49%
LINS,SP,4/12/2020,58%
LINS,SP,4/11/2020,52%
LINS,SP,4/10/2020,58%
LINS,SP,4/9/2020,45%
LINS,SP,4/8/2020,47%
LINS,SP,4/7/2020,47%
LINS,SP,4/6/2020,49%
LINS,SP,4/5/2020,55%
LINS,SP,4/4/2020,55%
LINS,SP,4/3/2020,51%
LINS,SP,4/2/2020,52%
LINS,SP,4/1/2020,52%
LINS,SP,3/31/2020,53%
LINS,SP,3/30/2020,53%
LINS,SP,3/29/2020,55%
LINS,SP,3/28/2020,52%
LINS,SP,3/27/2020,50%
LINS,SP,3/26/2020,50%
LINS,SP,3/25/2020,51%
LINS,SP,3/24/2020,48%
LINS,SP,3/23/2020,50%
LINS,SP,3/22/2020,52%
LINS,SP,3/21/2020,53%
LINS,SP,3/20/2020,44%
LINS,SP,3/19/2020,43%
LINS,SP,3/18/2020,41%
LINS,SP,3/17/2020,40%
LINS,SP,3/13/2020,36%
LINS,SP,3/12/2020,33%
LINS,SP,3/6/2020,31%
LINS,SP,3/5/2020,37%
LORENA,SP,5/21/2020,49%
LORENA,SP,5/20/2020,47%
LORENA,SP,5/19/2020,48%
LORENA,SP,5/18/2020,49%
LORENA,SP,5/17/2020,50%
LORENA,SP,5/16/2020,49%
LORENA,SP,5/15/2020,59%
LORENA,SP,5/14/2020,59%
LORENA,SP,5/13/2020,59%
LORENA,SP,5/12/2020,58%
LORENA,SP,5/11/2020,59%
LORENA,SP,5/10/2020,64%
LORENA,SP,5/9/2020,62%
LORENA,SP,5/8/2020,58%
LORENA,SP,5/7/2020,59%
LORENA,SP,5/6/2020,59%
LORENA,SP,5/5/2020,60%
LORENA,SP,5/4/2020,60%
LORENA,SP,5/3/2020,69%
LORENA,SP,5/2/2020,64%
LORENA,SP,5/1/2020,66%
LORENA,SP,4/30/2020,59%
LORENA,SP,4/29/2020,60%
LORENA,SP,4/28/2020,61%
LORENA,SP,4/27/2020,60%
LORENA,SP,4/26/2020,69%
LORENA,SP,4/25/2020,64%
LORENA,SP,4/24/2020,60%
LORENA,SP,4/23/2020,61%
LORENA,SP,4/22/2020,60%
LORENA,SP,4/21/2020,67%
LORENA,SP,4/20/2020,63%
LORENA,SP,4/19/2020,70%
LORENA,SP,4/18/2020,65%
LORENA,SP,4/17/2020,61%
LORENA,SP,4/16/2020,61%
LORENA,SP,4/15/2020,61%
LORENA,SP,4/14/2020,62%
LORENA,SP,4/13/2020,62%
LORENA,SP,4/12/2020,69%
LORENA,SP,4/11/2020,66%
LORENA,SP,4/10/2020,71%
LORENA,SP,4/9/2020,60%
LORENA,SP,4/8/2020,61%
LORENA,SP,4/7/2020,61%
LORENA,SP,4/6/2020,63%
LORENA,SP,4/5/2020,67%
LORENA,SP,4/4/2020,68%
LORENA,SP,4/3/2020,64%
LORENA,SP,4/2/2020,65%
LORENA,SP,4/1/2020,65%
LORENA,SP,3/31/2020,66%
LORENA,SP,3/30/2020,66%
LORENA,SP,3/29/2020,66%
LORENA,SP,3/28/2020,64%
LORENA,SP,3/27/2020,63%
LORENA,SP,3/26/2020,63%
LORENA,SP,3/25/2020,64%
LORENA,SP,3/24/2020,64%
LORENA,SP,3/23/2020,63%
LORENA,SP,3/22/2020,65%
LORENA,SP,3/21/2020,67%
LORENA,SP,3/20/2020,57%
LORENA,SP,3/19/2020,56%
LORENA,SP,3/18/2020,55%
LORENA,SP,3/17/2020,53%
LORENA,SP,3/13/2020,49%
LORENA,SP,3/12/2020,46%
LORENA,SP,3/6/2020,48%
LORENA,SP,3/5/2020,49%
MAIRIPORÃ,SP,5/21/2020,50%
MAIRIPORÃ,SP,5/20/2020,49%
MAIRIPORÃ,SP,5/19/2020,50%
MAIRIPORÃ,SP,5/18/2020,49%
MAIRIPORÃ,SP,5/17/2020,57%
MAIRIPORÃ,SP,5/16/2020,54%
MAIRIPORÃ,SP,5/15/2020,56%
MAIRIPORÃ,SP,5/14/2020,56%
MAIRIPORÃ,SP,5/13/2020,55%
MAIRIPORÃ,SP,5/12/2020,55%
MAIRIPORÃ,SP,5/11/2020,55%
MAIRIPORÃ,SP,5/10/2020,62%
MAIRIPORÃ,SP,5/9/2020,58%
MAIRIPORÃ,SP,5/8/2020,53%
MAIRIPORÃ,SP,5/7/2020,56%
MAIRIPORÃ,SP,5/6/2020,52%
MAIRIPORÃ,SP,5/5/2020,55%
MAIRIPORÃ,SP,5/4/2020,53%
MAIRIPORÃ,SP,5/3/2020,67%
MAIRIPORÃ,SP,5/2/2020,60%
MAIRIPORÃ,SP,5/1/2020,62%
MAIRIPORÃ,SP,4/30/2020,53%
MAIRIPORÃ,SP,4/29/2020,55%
MAIRIPORÃ,SP,4/28/2020,56%
MAIRIPORÃ,SP,4/27/2020,55%
MAIRIPORÃ,SP,4/26/2020,67%
MAIRIPORÃ,SP,4/25/2020,60%
MAIRIPORÃ,SP,4/24/2020,55%
MAIRIPORÃ,SP,4/23/2020,56%
MAIRIPORÃ,SP,4/22/2020,55%
MAIRIPORÃ,SP,4/21/2020,65%
MAIRIPORÃ,SP,4/20/2020,58%
MAIRIPORÃ,SP,4/19/2020,68%
MAIRIPORÃ,SP,4/18/2020,62%
MAIRIPORÃ,SP,4/17/2020,56%
MAIRIPORÃ,SP,4/16/2020,58%
MAIRIPORÃ,SP,4/15/2020,58%
MAIRIPORÃ,SP,4/14/2020,58%
MAIRIPORÃ,SP,4/13/2020,57%
MAIRIPORÃ,SP,4/12/2020,67%
MAIRIPORÃ,SP,4/11/2020,63%
MAIRIPORÃ,SP,4/10/2020,67%
MAIRIPORÃ,SP,4/9/2020,55%
MAIRIPORÃ,SP,4/8/2020,57%
MAIRIPORÃ,SP,4/7/2020,58%
MAIRIPORÃ,SP,4/6/2020,58%
MAIRIPORÃ,SP,4/5/2020,67%
MAIRIPORÃ,SP,4/4/2020,66%
MAIRIPORÃ,SP,4/3/2020,62%
MAIRIPORÃ,SP,4/2/2020,60%
MAIRIPORÃ,SP,4/1/2020,60%
MAIRIPORÃ,SP,3/31/2020,63%
MAIRIPORÃ,SP,3/30/2020,62%
MAIRIPORÃ,SP,3/29/2020,67%
MAIRIPORÃ,SP,3/28/2020,64%
MAIRIPORÃ,SP,3/27/2020,62%
MAIRIPORÃ,SP,3/26/2020,61%
MAIRIPORÃ,SP,3/25/2020,62%
MAIRIPORÃ,SP,3/24/2020,61%
MAIRIPORÃ,SP,3/23/2020,60%
MAIRIPORÃ,SP,3/22/2020,63%
MAIRIPORÃ,SP,3/21/2020,62%
MAIRIPORÃ,SP,3/20/2020,51%
MAIRIPORÃ,SP,3/19/2020,50%
MAIRIPORÃ,SP,3/18/2020,48%
MAIRIPORÃ,SP,3/17/2020,47%
MAIRIPORÃ,SP,3/13/2020,40%
MAIRIPORÃ,SP,3/12/2020,37%
MAIRIPORÃ,SP,3/6/2020,39%
MAIRIPORÃ,SP,3/5/2020,41%
MARÍLIA,SP,5/21/2020,42%
MARÍLIA,SP,5/20/2020,42%
MARÍLIA,SP,5/19/2020,42%
MARÍLIA,SP,5/18/2020,42%
MARÍLIA,SP,5/17/2020,48%
MARÍLIA,SP,5/16/2020,44%
MARÍLIA,SP,5/15/2020,42%
MARÍLIA,SP,5/14/2020,44%
MARÍLIA,SP,5/13/2020,44%
MARÍLIA,SP,5/12/2020,42%
MARÍLIA,SP,5/11/2020,44%
MARÍLIA,SP,5/10/2020,47%
MARÍLIA,SP,5/9/2020,45%
MARÍLIA,SP,5/8/2020,41%
MARÍLIA,SP,5/7/2020,43%
MARÍLIA,SP,5/6/2020,44%
MARÍLIA,SP,5/5/2020,44%
MARÍLIA,SP,5/4/2020,44%
MARÍLIA,SP,5/3/2020,54%
MARÍLIA,SP,5/2/2020,48%
MARÍLIA,SP,5/1/2020,52%
MARÍLIA,SP,4/30/2020,43%
MARÍLIA,SP,4/29/2020,44%
MARÍLIA,SP,4/28/2020,45%
MARÍLIA,SP,4/27/2020,45%
MARÍLIA,SP,4/26/2020,54%
MARÍLIA,SP,4/25/2020,48%
MARÍLIA,SP,4/24/2020,44%
MARÍLIA,SP,4/23/2020,45%
MARÍLIA,SP,4/22/2020,45%
MARÍLIA,SP,4/21/2020,53%
MARÍLIA,SP,4/20/2020,47%
MARÍLIA,SP,4/19/2020,55%
MARÍLIA,SP,4/18/2020,50%
MARÍLIA,SP,4/17/2020,45%
MARÍLIA,SP,4/16/2020,45%
MARÍLIA,SP,4/15/2020,46%
MARÍLIA,SP,4/14/2020,48%
MARÍLIA,SP,4/13/2020,46%
MARÍLIA,SP,4/12/2020,53%
MARÍLIA,SP,4/11/2020,49%
MARÍLIA,SP,4/10/2020,55%
MARÍLIA,SP,4/9/2020,43%
MARÍLIA,SP,4/8/2020,46%
MARÍLIA,SP,4/7/2020,46%
MARÍLIA,SP,4/6/2020,47%
MARÍLIA,SP,4/5/2020,53%
MARÍLIA,SP,4/4/2020,53%
MARÍLIA,SP,4/3/2020,50%
MARÍLIA,SP,4/2/2020,50%
MARÍLIA,SP,4/1/2020,51%
MARÍLIA,SP,3/31/2020,51%
MARÍLIA,SP,3/30/2020,51%
MARÍLIA,SP,3/29/2020,53%
MARÍLIA,SP,3/28/2020,51%
MARÍLIA,SP,3/27/2020,48%
MARÍLIA,SP,3/26/2020,50%
MARÍLIA,SP,3/25/2020,50%
MARÍLIA,SP,3/24/2020,51%
MARÍLIA,SP,3/23/2020,50%
MARÍLIA,SP,3/22/2020,53%
MARÍLIA,SP,3/21/2020,52%
MARÍLIA,SP,3/20/2020,39%
MARÍLIA,SP,3/19/2020,40%
MARÍLIA,SP,3/18/2020,37%
MARÍLIA,SP,3/17/2020,36%
MARÍLIA,SP,3/13/2020,30%
MARÍLIA,SP,3/12/2020,28%
MARÍLIA,SP,3/6/2020,29%
MARÍLIA,SP,3/5/2020,32%
MATÃO,SP,5/21/2020,45%
MATÃO,SP,5/20/2020,45%
MATÃO,SP,5/19/2020,44%
MATÃO,SP,5/18/2020,45%
MATÃO,SP,5/17/2020,50%
MATÃO,SP,5/16/2020,46%
MATÃO,SP,5/15/2020,41%
MATÃO,SP,5/14/2020,43%
MATÃO,SP,5/13/2020,42%
MATÃO,SP,5/12/2020,42%
MATÃO,SP,5/11/2020,42%
MATÃO,SP,5/10/2020,48%
MATÃO,SP,5/9/2020,44%
MATÃO,SP,5/8/2020,41%
MATÃO,SP,5/7/2020,40%
MATÃO,SP,5/6/2020,41%
MATÃO,SP,5/5/2020,40%
MATÃO,SP,5/4/2020,43%
MATÃO,SP,5/3/2020,53%
MATÃO,SP,5/2/2020,47%
MATÃO,SP,5/1/2020,51%
MATÃO,SP,4/30/2020,42%
MATÃO,SP,4/29/2020,43%
MATÃO,SP,4/28/2020,43%
MATÃO,SP,4/27/2020,43%
MATÃO,SP,4/26/2020,53%
MATÃO,SP,4/25/2020,48%
MATÃO,SP,4/24/2020,43%
MATÃO,SP,4/23/2020,43%
MATÃO,SP,4/22/2020,44%
MATÃO,SP,4/21/2020,53%
MATÃO,SP,4/20/2020,46%
MATÃO,SP,4/19/2020,54%
MATÃO,SP,4/18/2020,48%
MATÃO,SP,4/17/2020,43%
MATÃO,SP,4/16/2020,45%
MATÃO,SP,4/15/2020,45%
MATÃO,SP,4/14/2020,46%
MATÃO,SP,4/13/2020,46%
MATÃO,SP,4/12/2020,53%
MATÃO,SP,4/11/2020,49%
MATÃO,SP,4/10/2020,57%
MATÃO,SP,4/9/2020,43%
MATÃO,SP,4/8/2020,47%
MATÃO,SP,4/7/2020,48%
MATÃO,SP,4/6/2020,50%
MATÃO,SP,4/5/2020,55%
MATÃO,SP,4/4/2020,54%
MATÃO,SP,4/3/2020,51%
MATÃO,SP,4/2/2020,52%
MATÃO,SP,4/1/2020,52%
MATÃO,SP,3/31/2020,53%
MATÃO,SP,3/30/2020,54%
MATÃO,SP,3/29/2020,57%
MATÃO,SP,3/28/2020,53%
MATÃO,SP,3/27/2020,50%
MATÃO,SP,3/26/2020,51%
MATÃO,SP,3/25/2020,52%
MATÃO,SP,3/24/2020,52%
MATÃO,SP,3/23/2020,52%
MATÃO,SP,3/22/2020,54%
MATÃO,SP,3/21/2020,55%
MATÃO,SP,3/20/2020,43%
MATÃO,SP,3/19/2020,43%
MATÃO,SP,3/18/2020,42%
MATÃO,SP,3/17/2020,41%
MATÃO,SP,3/13/2020,35%
MATÃO,SP,3/12/2020,33%
MATÃO,SP,3/6/2020,34%
MATÃO,SP,3/5/2020,37%
MAUÁ,SP,5/21/2020,43%
MAUÁ,SP,5/20/2020,44%
MAUÁ,SP,5/19/2020,44%
MAUÁ,SP,5/18/2020,44%
MAUÁ,SP,5/17/2020,48%
MAUÁ,SP,5/16/2020,45%
MAUÁ,SP,5/15/2020,50%
MAUÁ,SP,5/14/2020,51%
MAUÁ,SP,5/13/2020,50%
MAUÁ,SP,5/12/2020,50%
MAUÁ,SP,5/11/2020,51%
MAUÁ,SP,5/10/2020,58%
MAUÁ,SP,5/9/2020,53%
MAUÁ,SP,5/8/2020,49%
MAUÁ,SP,5/7/2020,49%
MAUÁ,SP,5/6/2020,47%
MAUÁ,SP,5/5/2020,48%
MAUÁ,SP,5/4/2020,51%
MAUÁ,SP,5/3/2020,64%
MAUÁ,SP,5/2/2020,57%
MAUÁ,SP,5/1/2020,60%
MAUÁ,SP,4/30/2020,50%
MAUÁ,SP,4/29/2020,51%
MAUÁ,SP,4/28/2020,52%
MAUÁ,SP,4/27/2020,52%
MAUÁ,SP,4/26/2020,63%
MAUÁ,SP,4/25/2020,56%
MAUÁ,SP,4/24/2020,51%
MAUÁ,SP,4/23/2020,52%
MAUÁ,SP,4/22/2020,51%
MAUÁ,SP,4/21/2020,60%
MAUÁ,SP,4/20/2020,53%
MAUÁ,SP,4/19/2020,62%
MAUÁ,SP,4/18/2020,57%
MAUÁ,SP,4/17/2020,52%
MAUÁ,SP,4/16/2020,52%
MAUÁ,SP,4/15/2020,52%
MAUÁ,SP,4/14/2020,53%
MAUÁ,SP,4/13/2020,53%
MAUÁ,SP,4/12/2020,62%
MAUÁ,SP,4/11/2020,58%
MAUÁ,SP,4/10/2020,61%
MAUÁ,SP,4/9/2020,50%
MAUÁ,SP,4/8/2020,51%
MAUÁ,SP,4/7/2020,51%
MAUÁ,SP,4/6/2020,53%
MAUÁ,SP,4/5/2020,60%
MAUÁ,SP,4/4/2020,59%
MAUÁ,SP,4/3/2020,56%
MAUÁ,SP,4/2/2020,56%
MAUÁ,SP,4/1/2020,56%
MAUÁ,SP,3/31/2020,57%
MAUÁ,SP,3/30/2020,57%
MAUÁ,SP,3/29/2020,60%
MAUÁ,SP,3/28/2020,57%
MAUÁ,SP,3/27/2020,54%
MAUÁ,SP,3/26/2020,55%
MAUÁ,SP,3/25/2020,54%
MAUÁ,SP,3/24/2020,53%
MAUÁ,SP,3/23/2020,51%
MAUÁ,SP,3/22/2020,56%
MAUÁ,SP,3/21/2020,53%
MAUÁ,SP,3/20/2020,44%
MAUÁ,SP,3/19/2020,42%
MAUÁ,SP,3/18/2020,40%
MAUÁ,SP,3/17/2020,38%
MAUÁ,SP,3/13/2020,32%
MAUÁ,SP,3/12/2020,30%
MAUÁ,SP,3/6/2020,31%
MAUÁ,SP,3/5/2020,33%
MOGI DAS CRUZES,SP,5/21/2020,48%
MOGI DAS CRUZES,SP,5/20/2020,47%
MOGI DAS CRUZES,SP,5/19/2020,47%
MOGI DAS CRUZES,SP,5/18/2020,47%
MOGI DAS CRUZES,SP,5/17/2020,55%
MOGI DAS CRUZES,SP,5/16/2020,51%
MOGI DAS CRUZES,SP,5/15/2020,52%
