"dataset(dia)","cidade","UF","Cdufmun","DATA","Escala.de.cor","Número de registros","População","Índice.de.isolamento"
"22","Valinhos","SP","3556206",2020-04-14,">50-60%","1","129193",51
"22","Várzea Paulista","SP","3556503",2020-04-14,">40-50%","1","121838",45
"22","Vinhedo","SP","3556701",2020-04-14,">50-60%","1","78728",53
"22","Votorantim","SP","3557006",2020-04-14,">50-60%","1","122480",52
"22","Votuporanga","SP","3557105",2020-04-14,">50-60%","1","94547",57
"23","São Paulo","SP","3550308",2020-04-15,">40-50%","1","12252023",50
"23","Guarulhos","SP","3518800",2020-04-15,">50-60%","1","1379182",51
"23","Campinas","SP","3509502",2020-04-15,">40-50%","1","1204073",48
"23","São Bernardo do Campo","SP","3548708",2020-04-15,">50-60%","1","838936",51
"23","São José dos Campos","SP","3549904",2020-04-15,">50-60%","1","721944",50
"23","Santo André","SP","3547809",2020-04-15,">50-60%","1","718773",52
"23","Ribeirão Preto","SP","3543402",2020-04-15,">40-50%","1","703293",43
"23","Osasco","SP","3534401",2020-04-15,">50-60%","1","698418",52
"23","Sorocaba","SP","3552205",2020-04-15,">40-50%","1","679378",48
"23","Mauá","SP","3529401",2020-04-15,">50-60%","1","472912",52
"23","São José do Rio Preto","SP","3549805",2020-04-15,">40-50%","1","460671",43
"23","Mogi das Cruzes","SP","3530607",2020-04-15,">50-60%","1","445842",54
"23","Santos","SP","3548500",2020-04-15,">40-50%","1","433311",49
"23","Diadema","SP","3513801",2020-04-15,">50-60%","1","423884",54
"23","Jundiaí","SP","3525904",2020-04-15,">40-50%","1","418962",48
"23","Piracicaba","SP","3538709",2020-04-15,">40-50%","1","404142",47
"23","Carapicuíba","SP","3510609",2020-04-15,">50-60%","1","400927",53
"23","Estado de São Paulo","","",2020-04-15,">40-50%","1","",50
"23","Americana","SP","3501608",2020-04-15,">40-50%","1","239597",47
"23","Amparo","SP","3501905",2020-04-15,">50-60%","1","72195",53
"23","Araçatuba","SP","3502804",2020-04-15,">40-50%","1","197016",43
"23","Araraquara","SP","3503208",2020-04-15,">40-50%","1","236072",45
"23","Araras","SP","3503307",2020-04-15,">40-50%","1","134236",50
"23","Arujá","SP","3503901",2020-04-15,">50-60%","1","89824",54
"23","Assis","SP","3504008",2020-04-15,">40-50%","1","104386",48
"23","Atibaia","SP","3504107",2020-04-15,">50-60%","1","142761",52
"23","Avaré","SP","3504503",2020-04-15,">50-60%","1","90655",52
"23","Barretos","SP","3505500",2020-04-15,">40-50%","1","122098",48
"23","Barueri","SP","3505708",2020-04-15,">40-50%","1","274182",45
"23","Bauru","SP","3506003",2020-04-15,">40-50%","1","376818",44
"23","Bebedouro","SP","3506102",2020-04-15,">50-60%","1","77496",55
"23","Birigui","SP","3506508",2020-04-15,">40-50%","1","123638",50
"23","Botucatu","SP","3507506",2020-04-15,">40-50%","1","146497",50
"23","Bragança Paulista","SP","3507605",2020-04-15,">40-50%","1","168668",48
"23","Caçapava","SP","3508504",2020-04-15,">50-60%","1","94263",57
"23","Caieiras","SP","3509007",2020-04-15,">50-60%","1","101470",55
"23","Cajamar","SP","3509205",2020-04-15,">50-60%","1","76801",57
"23","Campo Limpo Paulista","SP","3509601",2020-04-15,">50-60%","1","84650",56
"23","Caraguatatuba","SP","3510500",2020-04-15,">50-60%","1","121532",58
"23","Catanduva","SP","3511102",2020-04-15,">40-50%","1","121862",41
"23","Cotia","SP","3513009",2020-04-15,">50-60%","1","249210",53
"23","Cruzeiro","SP","3513405",2020-04-15,">60-70%","1","82238",60
"23","Cubatão","SP","3513504",2020-04-15,">50-60%","1","130705",50
"23","Embu das Artes","SP","3515004",2020-04-15,">50-60%","1","273726",51
"23","Ferraz de Vasconcelos","SP","3515707",2020-04-15,">50-60%","1","194276",51
"23","Franca","SP","3516200",2020-04-15,">40-50%","1","353187",44
"23","Francisco Morato","SP","3516309",2020-04-15,">50-60%","1","175844",51
"23","Franco da Rocha","SP","3516408",2020-04-15,">50-60%","1","154489",54
"23","Guaratinguetá","SP","3518404",2020-04-15,">50-60%","1","121798",53
"23","Guarujá","SP","3518701",2020-04-15,">50-60%","1","320459",54
"23","Hortolândia","SP","3519071",2020-04-15,">50-60%","1","230851",51
"23","Ibiúna","SP","3519709",2020-04-15,">50-60%","1","78878",59
"23","Indaiatuba","SP","3520509",2020-04-15,">50-60%","1","251627",52
"23","Itanhaém","SP","3522109",2020-04-15,">50-60%","1","101816",59
"23","Itapecerica da Serra","SP","3522208",2020-04-15,">50-60%","1","175693",56
"23","Itapetininga","SP","3522307",2020-04-15,">50-60%","1","163901",51
"23","Itapeva","SP","3522406",2020-04-15,">40-50%","1","94354",48
"23","Itapevi","SP","3522505",2020-04-15,">50-60%","1","237700",53
"23","Itapira","SP","3522604",2020-04-15,">50-60%","1","74773",51
"23","Itaquaquecetuba","SP","3523107",2020-04-15,">50-60%","1","370821",55
"23","Itatiba","SP","3523404",2020-04-15,">40-50%","1","120858",47
"23","Itu","SP","3523909",2020-04-15,">40-50%","1","173939",49
"23","Jaboticabal","SP","3524303",2020-04-15,"Até 40%","1","77263",39
"23","Jacareí","SP","3524402",2020-04-15,">50-60%","1","233662",52
"23","Jandira","SP","3525003",2020-04-15,">50-60%","1","124937",52
"23","Jaú","SP","3525300",2020-04-15,">50-60%","1","150252",50
"23","Leme","SP","3526704",2020-04-15,">50-60%","1","103391",51
"23","Limeira","SP","3526902",2020-04-15,">40-50%","1","306114",42
"23","Lins","SP","3527108",2020-04-15,">40-50%","1","78013",48
"23","Lorena","SP","3527207",2020-04-15,">60-70%","1","88706",61
"23","Mairiporã","SP","3528502",2020-04-15,">50-60%","1","100179",58
"23","Marília","SP","3529005",2020-04-15,">40-50%","1","238882",46
"23","Matão","SP","3529302",2020-04-15,">40-50%","1","83170",45
"23","Mogi Guaçu","SP","3530706",2020-04-15,">50-60%","1","151888",50
"23","Mogi Mirim","SP","3530805",2020-04-15,">40-50%","1","93189",50
"23","Ourinhos","SP","3534708",2020-04-15,">50-60%","1","113542",52
"23","Paulínia","SP","3536505",2020-04-15,">40-50%","1","109424",49
"23","Pindamonhangaba","SP","3538006",2020-04-15,">50-60%","1","168328",54
"23","Pirassununga","SP","3539301",2020-04-15,">50-60%","1","76409",55
"23","Poá","SP","3539806",2020-04-15,">50-60%","1","117452",56
"23","Praia Grande","SP","3541000",2020-04-15,">50-60%","1","325073",52
"23","Presidente Prudente","SP","3541406",2020-04-15,">40-50%","1","228743",43
"23","Ribeirão Pires","SP","3543303",2020-04-15,">50-60%","1","123393",59
"23","Rio Claro","SP","3543907",2020-04-15,">50-60%","1","206424",52
"23","Salto","SP","3545209",2020-04-15,">40-50%","1","118663",50
"23","Santa Bárbara d'Oeste","SP","3545803",2020-04-15,">40-50%","1","193475",45
"23","Santana de Parnaíba","SP","3547304",2020-04-15,">50-60%","1","139447",53
"23","São Caetano do Sul","SP","3548807",2020-04-15,">40-50%","1","161127",50
"23","São Carlos","SP","3548906",2020-04-15,">50-60%","1","251983",51
"23","São João da Boa Vista","SP","3549102",2020-04-15,">50-60%","1","91211",52
"23","São Roque","SP","3550605",2020-04-15,">50-60%","1","91016",55
"23","São Sebastião","SP","3550704",2020-04-15,">60-70%","1","88980",66
"23","São Vicente","SP","3551009",2020-04-15,">50-60%","1","365798",58
"23","Sertãozinho","SP","3551702",2020-04-15,">50-60%","1","125815",52
"23","Sumaré","SP","3552403",2020-04-15,">40-50%","1","282441",45
"23","Suzano","SP","3552502",2020-04-15,">50-60%","1","297637",54
"23","Taboão da Serra","SP","3552809",2020-04-15,">50-60%","1","289664",50
"23","Tatuí","SP","3554003",2020-04-15,">50-60%","1","121766",53
"23","Taubaté","SP","3554102",2020-04-15,">40-50%","1","314924",48
"23","Ubatuba","SP","3555406",2020-04-15,">60-70%","1","90799",64
"23","Valinhos","SP","3556206",2020-04-15,">50-60%","1","129193",50
"23","Várzea Paulista","SP","3556503",2020-04-15,">50-60%","1","121838",51
"23","Vinhedo","SP","3556701",2020-04-15,">50-60%","1","78728",54
"23","Votorantim","SP","3557006",2020-04-15,">50-60%","1","122480",51
"23","Votuporanga","SP","3557105",2020-04-15,">50-60%","1","94547",55
"24","São Paulo","SP","3550308",2020-04-16,">40-50%","1","12252023",49
"24","Guarulhos","SP","3518800",2020-04-16,">50-60%","1","1379182",52
"24","Campinas","SP","3509502",2020-04-16,">40-50%","1","1204073",47
"24","São Bernardo do Campo","SP","3548708",2020-04-16,">50-60%","1","838936",50
"24","São José dos Campos","SP","3549904",2020-04-16,">40-50%","1","721944",50
"24","Santo André","SP","3547809",2020-04-16,">50-60%","1","718773",51
"24","Ribeirão Preto","SP","3543402",2020-04-16,">40-50%","1","703293",42
"24","Osasco","SP","3534401",2020-04-16,">50-60%","1","698418",52
"24","Sorocaba","SP","3552205",2020-04-16,">40-50%","1","679378",47
"24","Mauá","SP","3529401",2020-04-16,">50-60%","1","472912",52
"24","São José do Rio Preto","SP","3549805",2020-04-16,">40-50%","1","460671",42
"24","Mogi das Cruzes","SP","3530607",2020-04-16,">50-60%","1","445842",53
"24","Santos","SP","3548500",2020-04-16,">40-50%","1","433311",49
"24","Diadema","SP","3513801",2020-04-16,">50-60%","1","423884",53
"24","Jundiaí","SP","3525904",2020-04-16,">40-50%","1","418962",47
"24","Piracicaba","SP","3538709",2020-04-16,">40-50%","1","404142",47
"24","Carapicuíba","SP","3510609",2020-04-16,">50-60%","1","400927",53
"24","Estado de São Paulo","","",2020-04-16,">40-50%","1","",49
"24","Americana","SP","3501608",2020-04-16,">40-50%","1","239597",47
"24","Amparo","SP","3501905",2020-04-16,">50-60%","1","72195",52
"24","Araçatuba","SP","3502804",2020-04-16,">40-50%","1","197016",42
"24","Araraquara","SP","3503208",2020-04-16,">40-50%","1","236072",44
"24","Araras","SP","3503307",2020-04-16,">40-50%","1","134236",48
"24","Arujá","SP","3503901",2020-04-16,">50-60%","1","89824",53
"24","Assis","SP","3504008",2020-04-16,">40-50%","1","104386",45
"24","Atibaia","SP","3504107",2020-04-16,">40-50%","1","142761",49
"24","Avaré","SP","3504503",2020-04-16,">40-50%","1","90655",50
"24","Barretos","SP","3505500",2020-04-16,">40-50%","1","122098",47
"24","Barueri","SP","3505708",2020-04-16,">40-50%","1","274182",44
"24","Bauru","SP","3506003",2020-04-16,">40-50%","1","376818",43
"24","Bebedouro","SP","3506102",2020-04-16,">50-60%","1","77496",56
"24","Birigui","SP","3506508",2020-04-16,">40-50%","1","123638",47
"24","Botucatu","SP","3507506",2020-04-16,">40-50%","1","146497",49
"24","Bragança Paulista","SP","3507605",2020-04-16,">40-50%","1","168668",48
"24","Caçapava","SP","3508504",2020-04-16,">50-60%","1","94263",57
"24","Caieiras","SP","3509007",2020-04-16,">50-60%","1","101470",55
"24","Cajamar","SP","3509205",2020-04-16,">50-60%","1","76801",56
"24","Campo Limpo Paulista","SP","3509601",2020-04-16,">50-60%","1","84650",55
"24","Caraguatatuba","SP","3510500",2020-04-16,">50-60%","1","121532",58
"24","Catanduva","SP","3511102",2020-04-16,">40-50%","1","121862",40
"24","Cotia","SP","3513009",2020-04-16,">50-60%","1","249210",53
"24","Cruzeiro","SP","3513405",2020-04-16,">50-60%","1","82238",59
"24","Cubatão","SP","3513504",2020-04-16,">40-50%","1","130705",49
"24","Embu das Artes","SP","3515004",2020-04-16,">40-50%","1","273726",50
"24","Ferraz de Vasconcelos","SP","3515707",2020-04-16,">50-60%","1","194276",52
"24","Franca","SP","3516200",2020-04-16,">40-50%","1","353187",45
"24","Francisco Morato","SP","3516309",2020-04-16,">50-60%","1","175844",51
"24","Franco da Rocha","SP","3516408",2020-04-16,">50-60%","1","154489",53
"24","Guaratinguetá","SP","3518404",2020-04-16,">50-60%","1","121798",53
"24","Guarujá","SP","3518701",2020-04-16,">50-60%","1","320459",54
"24","Hortolândia","SP","3519071",2020-04-16,">50-60%","1","230851",50
"24","Ibiúna","SP","3519709",2020-04-16,">50-60%","1","78878",57
"24","Indaiatuba","SP","3520509",2020-04-16,">50-60%","1","251627",51
"24","Itanhaém","SP","3522109",2020-04-16,">50-60%","1","101816",58
"24","Itapecerica da Serra","SP","3522208",2020-04-16,">50-60%","1","175693",56
"24","Itapetininga","SP","3522307",2020-04-16,">40-50%","1","163901",50
"24","Itapeva","SP","3522406",2020-04-16,">40-50%","1","94354",45
"24","Itapevi","SP","3522505",2020-04-16,">50-60%","1","237700",52
"24","Itapira","SP","3522604",2020-04-16,">50-60%","1","74773",52
"24","Itaquaquecetuba","SP","3523107",2020-04-16,">50-60%","1","370821",55
"24","Itatiba","SP","3523404",2020-04-16,">40-50%","1","120858",46
"24","Itu","SP","3523909",2020-04-16,">40-50%","1","173939",47
"24","Jaboticabal","SP","3524303",2020-04-16,">40-50%","1","77263",42
"24","Jacareí","SP","3524402",2020-04-16,">50-60%","1","233662",52
"24","Jandira","SP","3525003",2020-04-16,">50-60%","1","124937",50
"24","Jaú","SP","3525300",2020-04-16,">40-50%","1","150252",48
"24","Leme","SP","3526704",2020-04-16,">40-50%","1","103391",50
"24","Limeira","SP","3526902",2020-04-16,">40-50%","1","306114",41
"24","Lins","SP","3527108",2020-04-16,">40-50%","1","78013",46
"24","Lorena","SP","3527207",2020-04-16,">60-70%","1","88706",61
"24","Mairiporã","SP","3528502",2020-04-16,">50-60%","1","100179",58
"24","Marília","SP","3529005",2020-04-16,">40-50%","1","238882",45
"24","Matão","SP","3529302",2020-04-16,">40-50%","1","83170",45
"24","Mogi Guaçu","SP","3530706",2020-04-16,">40-50%","1","151888",49
"24","Mogi Mirim","SP","3530805",2020-04-16,">50-60%","1","93189",50
"24","Ourinhos","SP","3534708",2020-04-16,">50-60%","1","113542",51
"24","Paulínia","SP","3536505",2020-04-16,">40-50%","1","109424",49
"24","Pindamonhangaba","SP","3538006",2020-04-16,">50-60%","1","168328",56
"24","Pirassununga","SP","3539301",2020-04-16,">50-60%","1","76409",53
"24","Poá","SP","3539806",2020-04-16,">50-60%","1","117452",56
"24","Praia Grande","SP","3541000",2020-04-16,">50-60%","1","325073",50
"24","Presidente Prudente","SP","3541406",2020-04-16,"Até 40%","1","228743",39
"24","Ribeirão Pires","SP","3543303",2020-04-16,">50-60%","1","123393",59
"24","Rio Claro","SP","3543907",2020-04-16,">50-60%","1","206424",51
"24","Salto","SP","3545209",2020-04-16,">40-50%","1","118663",49
"24","Santa Bárbara d'Oeste","SP","3545803",2020-04-16,">40-50%","1","193475",46
"24","Santana de Parnaíba","SP","3547304",2020-04-16,">50-60%","1","139447",53
"24","São Caetano do Sul","SP","3548807",2020-04-16,">40-50%","1","161127",49
"24","São Carlos","SP","3548906",2020-04-16,">50-60%","1","251983",51
"24","São João da Boa Vista","SP","3549102",2020-04-16,">50-60%","1","91211",52
"24","São Roque","SP","3550605",2020-04-16,">50-60%","1","91016",54
"24","São Sebastião","SP","3550704",2020-04-16,">60-70%","1","88980",67
"24","São Vicente","SP","3551009",2020-04-16,">50-60%","1","365798",58
"24","Sertãozinho","SP","3551702",2020-04-16,">50-60%","1","125815",50
"24","Sumaré","SP","3552403",2020-04-16,">40-50%","1","282441",45
"24","Suzano","SP","3552502",2020-04-16,">50-60%","1","297637",54
"24","Taboão da Serra","SP","3552809",2020-04-16,">40-50%","1","289664",49
"24","Tatuí","SP","3554003",2020-04-16,">50-60%","1","121766",51
"24","Taubaté","SP","3554102",2020-04-16,">40-50%","1","314924",50
"24","Ubatuba","SP","3555406",2020-04-16,">60-70%","1","90799",65
"24","Valinhos","SP","3556206",2020-04-16,">40-50%","1","129193",50
"24","Várzea Paulista","SP","3556503",2020-04-16,">40-50%","1","121838",50
"24","Vinhedo","SP","3556701",2020-04-16,">50-60%","1","78728",53
"24","Votorantim","SP","3557006",2020-04-16,">50-60%","1","122480",51
"24","Votuporanga","SP","3557105",2020-04-16,">50-60%","1","94547",54
"25","São Paulo","SP","3550308",2020-04-17,">40-50%","1","12252023",49
"25","Guarulhos","SP","3518800",2020-04-17,">50-60%","1","1379182",51
"25","Campinas","SP","3509502",2020-04-17,">40-50%","1","1204073",46
"25","São Bernardo do Campo","SP","3548708",2020-04-17,">40-50%","1","838936",49
"25","São José dos Campos","SP","3549904",2020-04-17,">40-50%","1","721944",49
"25","Santo André","SP","3547809",2020-04-17,">40-50%","1","718773",50
"25","Ribeirão Preto","SP","3543402",2020-04-17,">40-50%","1","703293",41
"25","Osasco","SP","3534401",2020-04-17,">50-60%","1","698418",51
"25","Sorocaba","SP","3552205",2020-04-17,">40-50%","1","679378",46
"25","Mauá","SP","3529401",2020-04-17,">50-60%","1","472912",52
"25","São José do Rio Preto","SP","3549805",2020-04-17,">40-50%","1","460671",40
"25","Mogi das Cruzes","SP","3530607",2020-04-17,">50-60%","1","445842",52
"25","Santos","SP","3548500",2020-04-17,">40-50%","1","433311",48
"25","Diadema","SP","3513801",2020-04-17,">50-60%","1","423884",52
"25","Jundiaí","SP","3525904",2020-04-17,">40-50%","1","418962",46
"25","Piracicaba","SP","3538709",2020-04-17,">40-50%","1","404142",46
"25","Carapicuíba","SP","3510609",2020-04-17,">50-60%","1","400927",52
"25","Estado de São Paulo","","",2020-04-17,">40-50%","1","",49
"25","Americana","SP","3501608",2020-04-17,">40-50%","1","239597",45
"25","Amparo","SP","3501905",2020-04-17,">50-60%","1","72195",51
"25","Araçatuba","SP","3502804",2020-04-17,">40-50%","1","197016",41
"25","Araraquara","SP","3503208",2020-04-17,">40-50%","1","236072",43
"25","Araras","SP","3503307",2020-04-17,">40-50%","1","134236",48
"25","Arujá","SP","3503901",2020-04-17,">50-60%","1","89824",52
"25","Assis","SP","3504008",2020-04-17,">40-50%","1","104386",46
"25","Atibaia","SP","3504107",2020-04-17,">40-50%","1","142761",50
"25","Avaré","SP","3504503",2020-04-17,">50-60%","1","90655",50
"25","Barretos","SP","3505500",2020-04-17,"Até 40%","1","122098",40
"25","Barueri","SP","3505708",2020-04-17,">40-50%","1","274182",44
"25","Bauru","SP","3506003",2020-04-17,">40-50%","1","376818",42
"25","Bebedouro","SP","3506102",2020-04-17,">50-60%","1","77496",55
"25","Birigui","SP","3506508",2020-04-17,">40-50%","1","123638",48
"25","Botucatu","SP","3507506",2020-04-17,">40-50%","1","146497",49
"25","Bragança Paulista","SP","3507605",2020-04-17,">40-50%","1","168668",47
"25","Caçapava","SP","3508504",2020-04-17,">50-60%","1","94263",57
"25","Caieiras","SP","3509007",2020-04-17,">50-60%","1","101470",54
"25","Cajamar","SP","3509205",2020-04-17,">50-60%","1","76801",53
"25","Campo Limpo Paulista","SP","3509601",2020-04-17,">50-60%","1","84650",54
"25","Caraguatatuba","SP","3510500",2020-04-17,">50-60%","1","121532",57
"25","Catanduva","SP","3511102",2020-04-17,"Até 40%","1","121862",40
"25","Cotia","SP","3513009",2020-04-17,">50-60%","1","249210",51
"25","Cruzeiro","SP","3513405",2020-04-17,">60-70%","1","82238",60
"25","Cubatão","SP","3513504",2020-04-17,">40-50%","1","130705",49
"25","Embu das Artes","SP","3515004",2020-04-17,">40-50%","1","273726",50
"25","Ferraz de Vasconcelos","SP","3515707",2020-04-17,">50-60%","1","194276",51
"25","Franca","SP","3516200",2020-04-17,">40-50%","1","353187",44
"25","Francisco Morato","SP","3516309",2020-04-17,">40-50%","1","175844",49
"25","Franco da Rocha","SP","3516408",2020-04-17,">50-60%","1","154489",52
"25","Guaratinguetá","SP","3518404",2020-04-17,">50-60%","1","121798",54
"25","Guarujá","SP","3518701",2020-04-17,">50-60%","1","320459",54
"25","Hortolândia","SP","3519071",2020-04-17,">40-50%","1","230851",50
"25","Ibiúna","SP","3519709",2020-04-17,">50-60%","1","78878",57
"25","Indaiatuba","SP","3520509",2020-04-17,">40-50%","1","251627",49
"25","Itanhaém","SP","3522109",2020-04-17,">50-60%","1","101816",57
"25","Itapecerica da Serra","SP","3522208",2020-04-17,">50-60%","1","175693",55
"25","Itapetininga","SP","3522307",2020-04-17,">40-50%","1","163901",49
"25","Itapeva","SP","3522406",2020-04-17,">40-50%","1","94354",47
"25","Itapevi","SP","3522505",2020-04-17,">50-60%","1","237700",52
"25","Itapira","SP","3522604",2020-04-17,">50-60%","1","74773",50
"25","Itaquaquecetuba","SP","3523107",2020-04-17,">50-60%","1","370821",54
"25","Itatiba","SP","3523404",2020-04-17,">40-50%","1","120858",44
"25","Itu","SP","3523909",2020-04-17,">40-50%","1","173939",47
"25","Jaboticabal","SP","3524303",2020-04-17,">40-50%","1","77263",45
"25","Jacareí","SP","3524402",2020-04-17,">50-60%","1","233662",52
"25","Jandira","SP","3525003",2020-04-17,">40-50%","1","124937",50
"25","Jaú","SP","3525300",2020-04-17,">40-50%","1","150252",47
"25","Leme","SP","3526704",2020-04-17,">40-50%","1","103391",50
"25","Limeira","SP","3526902",2020-04-17,"Até 40%","1","306114",39
"25","Lins","SP","3527108",2020-04-17,">40-50%","1","78013",46
"25","Lorena","SP","3527207",2020-04-17,">60-70%","1","88706",61
"25","Mairiporã","SP","3528502",2020-04-17,">50-60%","1","100179",56
"25","Marília","SP","3529005",2020-04-17,">40-50%","1","238882",45
"25","Matão","SP","3529302",2020-04-17,">40-50%","1","83170",43
"25","Mogi Guaçu","SP","3530706",2020-04-17,">40-50%","1","151888",48
"25","Mogi Mirim","SP","3530805",2020-04-17,">40-50%","1","93189",49
"25","Ourinhos","SP","3534708",2020-04-17,">50-60%","1","113542",51
"25","Paulínia","SP","3536505",2020-04-17,">40-50%","1","109424",47
"25","Pindamonhangaba","SP","3538006",2020-04-17,">50-60%","1","168328",56
"25","Pirassununga","SP","3539301",2020-04-17,">50-60%","1","76409",53
"25","Poá","SP","3539806",2020-04-17,">50-60%","1","117452",55
"25","Praia Grande","SP","3541000",2020-04-17,">40-50%","1","325073",50
"25","Presidente Prudente","SP","3541406",2020-04-17,">40-50%","1","228743",41
"25","Ribeirão Pires","SP","3543303",2020-04-17,">50-60%","1","123393",59
"25","Rio Claro","SP","3543907",2020-04-17,">50-60%","1","206424",50
"25","Salto","SP","3545209",2020-04-17,">40-50%","1","118663",48
"25","Santa Bárbara d'Oeste","SP","3545803",2020-04-17,">40-50%","1","193475",44
"25","Santana de Parnaíba","SP","3547304",2020-04-17,">40-50%","1","139447",46
"25","São Caetano do Sul","SP","3548807",2020-04-17,">40-50%","1","161127",49
"25","São Carlos","SP","3548906",2020-04-17,">40-50%","1","251983",50
"25","São João da Boa Vista","SP","3549102",2020-04-17,">50-60%","1","91211",50
"25","São Roque","SP","3550605",2020-04-17,">50-60%","1","91016",52
"25","São Sebastião","SP","3550704",2020-04-17,">60-70%","1","88980",67
"25","São Vicente","SP","3551009",2020-04-17,">50-60%","1","365798",56
"25","Sertãozinho","SP","3551702",2020-04-17,">50-60%","1","125815",50
"25","Sumaré","SP","3552403",2020-04-17,">40-50%","1","282441",44
"25","Suzano","SP","3552502",2020-04-17,">50-60%","1","297637",53
"25","Taboão da Serra","SP","3552809",2020-04-17,">40-50%","1","289664",49
"25","Tatuí","SP","3554003",2020-04-17,">50-60%","1","121766",51
"25","Taubaté","SP","3554102",2020-04-17,">40-50%","1","314924",49
"25","Ubatuba","SP","3555406",2020-04-17,">60-70%","1","90799",64
"25","Valinhos","SP","3556206",2020-04-17,">40-50%","1","129193",48
"25","Várzea Paulista","SP","3556503",2020-04-17,">40-50%","1","121838",48
"25","Vinhedo","SP","3556701",2020-04-17,">50-60%","1","78728",52
"25","Votorantim","SP","3557006",2020-04-17,">40-50%","1","122480",49
"25","Votuporanga","SP","3557105",2020-04-17,">50-60%","1","94547",53
"26","São Paulo","SP","3550308",2020-04-18,">50-60%","1","12252023",53
"26","Guarulhos","SP","3518800",2020-04-18,">50-60%","1","1379182",56
"26","Campinas","SP","3509502",2020-04-18,">50-60%","1","1204073",52
"26","São Bernardo do Campo","SP","3548708",2020-04-18,">50-60%","1","838936",54
"26","São José dos Campos","SP","3549904",2020-04-18,">50-60%","1","721944",55
"26","Santo André","SP","3547809",2020-04-18,">50-60%","1","718773",54
"26","Ribeirão Preto","SP","3543402",2020-04-18,">40-50%","1","703293",48
"26","Osasco","SP","3534401",2020-04-18,">50-60%","1","698418",55
"26","Sorocaba","SP","3552205",2020-04-18,">50-60%","1","679378",51
"26","Mauá","SP","3529401",2020-04-18,">50-60%","1","472912",57
"26","São José do Rio Preto","SP","3549805",2020-04-18,">40-50%","1","460671",48
"26","Mogi das Cruzes","SP","3530607",2020-04-18,">50-60%","1","445842",57
"26","Santos","SP","3548500",2020-04-18,">50-60%","1","433311",54
"26","Diadema","SP","3513801",2020-04-18,">50-60%","1","423884",58
"26","Jundiaí","SP","3525904",2020-04-18,">50-60%","1","418962",51
"26","Piracicaba","SP","3538709",2020-04-18,">50-60%","1","404142",51
"26","Carapicuíba","SP","3510609",2020-04-18,">50-60%","1","400927",53
"26","Estado de São Paulo","","",2020-04-18,">50-60%","1","",54
"26","Americana","SP","3501608",2020-04-18,">40-50%","1","239597",49
"26","Amparo","SP","3501905",2020-04-18,">50-60%","1","72195",57
"26","Araçatuba","SP","3502804",2020-04-18,">40-50%","1","197016",46
"26","Araraquara","SP","3503208",2020-04-18,">40-50%","1","236072",47
"26","Araras","SP","3503307",2020-04-18,">50-60%","1","134236",52
"26","Arujá","SP","3503901",2020-04-18,">50-60%","1","89824",58
"26","Assis","SP","3504008",2020-04-18,">50-60%","1","104386",51
"26","Atibaia","SP","3504107",2020-04-18,">50-60%","1","142761",55
"26","Avaré","SP","3504503",2020-04-18,">50-60%","1","90655",55
"26","Barretos","SP","3505500",2020-04-18,">50-60%","1","122098",51
"26","Barueri","SP","3505708",2020-04-18,">40-50%","1","274182",48
"26","Bauru","SP","3506003",2020-04-18,">40-50%","1","376818",47
"26","Bebedouro","SP","3506102",2020-04-18,">60-70%","1","77496",63
"26","Birigui","SP","3506508",2020-04-18,">50-60%","1","123638",52
"26","Botucatu","SP","3507506",2020-04-18,">50-60%","1","146497",54
"26","Bragança Paulista","SP","3507605",2020-04-18,">50-60%","1","168668",52
"26","Caçapava","SP","3508504",2020-04-18,">60-70%","1","94263",61
"26","Caieiras","SP","3509007",2020-04-18,">50-60%","1","101470",59
"26","Cajamar","SP","3509205",2020-04-18,">50-60%","1","76801",60
"26","Campo Limpo Paulista","SP","3509601",2020-04-18,">50-60%","1","84650",59
"26","Caraguatatuba","SP","3510500",2020-04-18,">60-70%","1","121532",62
"26","Catanduva","SP","3511102",2020-04-18,">40-50%","1","121862",46
"26","Cotia","SP","3513009",2020-04-18,">50-60%","1","249210",54
"26","Cruzeiro","SP","3513405",2020-04-18,">60-70%","1","82238",65
"26","Cubatão","SP","3513504",2020-04-18,">50-60%","1","130705",54
"26","Embu das Artes","SP","3515004",2020-04-18,">50-60%","1","273726",55
"26","Ferraz de Vasconcelos","SP","3515707",2020-04-18,">50-60%","1","194276",55
"26","Franca","SP","3516200",2020-04-18,">50-60%","1","353187",51
"26","Francisco Morato","SP","3516309",2020-04-18,">50-60%","1","175844",54
"26","Franco da Rocha","SP","3516408",2020-04-18,">50-60%","1","154489",56
"26","Guaratinguetá","SP","3518404",2020-04-18,">50-60%","1","121798",58
"26","Guarujá","SP","3518701",2020-04-18,">50-60%","1","320459",57
"26","Hortolândia","SP","3519071",2020-04-18,">50-60%","1","230851",56
"26","Ibiúna","SP","3519709",2020-04-18,">60-70%","1","78878",62
"26","Indaiatuba","SP","3520509",2020-04-18,">50-60%","1","251627",54
"26","Itanhaém","SP","3522109",2020-04-18,">60-70%","1","101816",61
"26","Itapecerica da Serra","SP","3522208",2020-04-18,">60-70%","1","175693",60
"26","Itapetininga","SP","3522307",2020-04-18,">50-60%","1","163901",53
"26","Itapeva","SP","3522406",2020-04-18,">50-60%","1","94354",51
"26","Itapevi","SP","3522505",2020-04-18,">50-60%","1","237700",56
